,0,1,2,3,4
530,,,,,
531,"Hate me when I'm gone, I'll make it worth your while when I'm successful But when I'm here I need your kindness cause the climb is always stressful Clumsily gasp myself by thinking I'll be better off alone I'll leave my peace in pieces all around the decent people back at home 'Cause I'm a big boy an adult now or nearly If I pull the wool back from my eyes I can see clearly The world is at my feet and I am standing on the ceiling And I fall, fall, fall, when it all comes down And I won't be crushed by the weight of this town I fall from the sky but I won't fall forever I fall but when I'll rise I'll be stronger than ever Official man, delusions grand and now I'm a free agent I'm here to make a stand for causes I don't understand and make a statement I fall short on knowledge, I don't even watch the news Can't be arsed with college, it's nothing but a human zoo 'Cause I'm a big boy an adult now or nearly If I pull the wool back from my eyes I can see clearly The world is at my feet and I am standing on the ceiling And I fall, fall, fall, when it all comes down And I won't be crushed by the weight of this town I fall from the sky but I won't fall forever I fall but when I'll rise I'll be stronger than ever I'm not defeated, I believe that I can turn this ship around Destroy the status quo until I know I found a common ground I'm not alone, I'm just focused in my zone, this is easy I'm fine, I just need time to turn this into home, I'm good, believe me Believe me when I say I'm gonna be Big explosions crack through thunderous mountains Hearts exploding, minds, volcanoes pop and blow I'm not alone, I'm not alone Who am I kidding? I'm sad, no ideas coming It's driving me mad and I'm fighting it It's turning me bad, I'm loaded, pages taking me over I just wanna be home with all my friends and family Mum and dad, it's closing in on me, I need recovery, coming home I'm coming home and I need closure, I need closure 'Cause I'm a big boy an adult now or nearly If I pull the wool back from my eyes I can see clearly The world is at my feet and I am standing on the ceiling And I fall, fall, fall, when it all comes down And I won't be crushed by the weight of this town I fall from the sky but I won't fall forever I fall but when I'll rise I'll be stronger than ever",,,,
532,,,,,
533,"You show us everything you've got You keep on dancin' and the room gets hot You drive us wild, we'll drive you crazy You say you wanna go for a spin The party's just begun, we'll let you in You drive us wild, we'll drive you crazy You keep on shoutin', you keep on shoutin' I wanna rock and roll all night and party every day I wanna rock and roll all night and party every day You keep on saying you'll be mine for a while You're lookin' fancy and I like your style You drive us wild, we'll drive you crazy You show us everything you've got Baby, baby that's quite a lot And you drive us wild, we'll drive you crazy You keep on shoutin', you keep on shoutin' I wanna rock and roll all night and party every day I wanna rock and roll all night and party every day I wanna rock and roll all night and party every day I wanna rock and roll all night and party every day I wanna rock and roll all night and party every day I wanna rock and roll all night and party every day I wanna rock and roll all night and party every day I wanna rock and roll all night and party every day I wanna rock and roll all night and party every day",,,,
534,"Go! are you ready?  Start the riot! start the riot! start the riot! start the riot now! Fight! war! fire! violence! death! police! tv! Fuck you! Start the riot! start the riot! start the riot! start the riot now!  Is this a private joke or are you going to let me in on it?  1, 2, 3, 4! Im trying to... Im going to be a human! And you think thats a big deal, huh?  M-hmm. Tell me something, whats so appealing about being a human anyway?  Well... just because. So?  Fight! war! fire! violence! death! police! tv! Start the riot! start the riot! start the riot! start the riot now!  It wont be long before Im a human being like you! Come back here you thief! you cant get away with it! Give me that! Let go! Yakamo! hes got the statue! Come back here you crook! Yakamo! Oh great! Ahhhh!",,,,
535,,,,,
536,,,,,
537,"A renegade Rides a run away train To liberate Tear these bonds assunder A fugitive Running from a chain gang Comfort me Grant me absolution Running all my life Running all my day Running through the night Seems like forever Take me now I'm so tired Take me now This time, forever RESCUE ME I'm on the run like a refugee RESCUE ME Oh come on rescue me I'm destitute I'm looking for protection I want love And physical asylum A vagabond Running from destruction Cover me While I seek defection Running all my life Running all my day Running through the night Seems like forever Take me now I'm so tired Take me now This time, forever RESCUE ME I'm on the run like a refugee RESCUE ME I believe you can rescue me Running all my life Running all my day Running through the night Seems like forever Take me now I'm so tired Take me now This time, forever RESCUE ME On the run like a refugee RESCUE ME Oh come on rescue me RESCUE ME Got to run like a refugee RESCUE ME I believe you can rescue me RESCUE ME Come on, come on, come on, come on",,,,
538,"Rock on gold dust woman Take your silver spoon Dig your grave Heartless challenge Pick your path and I'll pray Wake up in the morning See your sunrise loves to go down Lousy lovers pick their prey But they never cry out loud Cry out Did she make you cry Make you break down Shatter your illusions of love And is it over now do you know how Pick up the pieces and go home. Rock on ancient queen Follow those who pale In your shadow Rulers make bad lovers You better put your kingdom up for sale Up for sale Well did she make you cry Make you break down Shatter your illusions of love And is it over now, do you know how Pickup the pieces and go home. Well did she make you cry Make you break down Shatter your illusions of love And now tell me Is it over now, do you know how Pickup the pieces and go home Go home Go home Pale Shadow Of a woman Black widow Pale Shadow Of a dragon Dust woman Pale Shadow Of a woman Black widow Pale Shadow She's a dragon Gold dust woman Woman, woman",,,,
539,,,,,
540,,,,,
541,,,,,
542,Just a castaway An island lost at sea Another lonely day With no one here but me More loneliness Than any man could bear Rescue me before I fall into despair I'll send an SOS to the world I'll send an SOS to the world I hope that someone gets my Message in a bottle A year has passed since I wrote my note But I should have known this right from the start Only hope can keep me together Love can mend your life But love can break your heart I'll send an SOS to the world I'll send an SOS to the world I hope that someone gets my Message in a bottle Walked out this morning Don't believe what I saw A hundred billion bottles Washed up on the shore Seems I'm not alone at being alone A hundred billion casatways Looking for a home I'll send an SOS to the world I'll send an SOS to the world I hope that someone gets my Message in a bottle Sending out an SOS,,,,
543,Scarecrow on a wooden cross blackbird in the barn  Four hundred empty acres that used to be my farm  I grew up like my daddy did my grandpa cleared this land  When I was five I walked the fence while grandpa held my hand Rain on the scarecrow blood on the plow  This land fed a nation this land made me proud  And son I'm just sorry theres no legacy for you now  Rain on the scarecrow blood on the plow  Rain on the scarecrow blood on the plow The crops we grew last summer weren't enough to pay the loans  Couldn't buy the seed to plant this spring and the farmers bank foreclosed  Called my old friend schepman up to auction off the land  He said john its just my job and I hope you understand  Hey calling it your job ol hoss sure dont make it right  But if you want me to Ill say a prayer for your soul tonight  And grandmas on the front porch swing with a  Bible in her hand Sometimes I hear her singing take me to the promised land  When you take away a mans dignity he cant work his fields and cows There'll be blood on the scarecrow blood on the plow  Blood on the scarecrow blood on the plow Well there's ninety-seven crosses planted in the courthouse yard  Ninety-seven families who lost ninety-seven farms  I think about my grandpa and my neighbors and my name and some nights  I feel like dying like that scarecrow in the rain Rain on the scarecrow blood on the plow  This land fed a nation this land made me so proud  And son I'm just sorry they're just memories for you now  Rain on the scarecrow blood on the plow  Rain on the scarecrow blood on the plow,,,,
544,"Georgia, Georgia, the whole day through. An' just an old sweet song keeps Georgia on my mind. Georgia, Georgia, a song of you, Comes as sweet and clear as moonlight through the pines. Other arms reach out to me; Other eyes smile tenderly. Still in peaceful dreams I see, The road leads back to you. Georgia, Georgia, no peace I find. Just an old sweet song keeps Georgia on my mind. Georgia, Georgia, no peace I find. Just an old sweet song keeps Georgia on my mind. Just an old sweet song keeps Georgia on my mind. On my mind. On my mind. On my mind. On my mind. On my mind. On my mind. On my mind. On my mind.",,,,
545,,,,,
546,"Come let's be gentle, be soft in my arms There's moonstorms been brewing and braying in the barns Your mother is sleeping, I'll play my guitar The twilight is keeping us close to the stars Here's where the stories live, here with the peace Oh the kindly ol' night wrapped warm in her fleece Oh dream up a hot day, oh dream and be full Of Orion, his bow, the plough and the bull Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Go trust in their strength for these are your friends And pledge in them now for their luck knows no end The bull looks a meanie but he's on your side And he pulls the plough which comes and divides Put space in the heavens, Einstein's idea And he's your friend too, so nothing to fear Orion'll help there, his darts find the dark And all you need do is watch for his mark Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling The suns and the moons and the galaxies far Were cast from his bow before they were stars Oh and the gap in-between them is nothing to us Our eyes cut the distance as loving eyes must From me unto you, son, from dust unto dust Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling Oh, my darling",,,,
547,"Touch I'll stand for nothing less Or never stand again These are the limits when one's buried This body's left the soul Could we have known Never would I, helped to nail down Careful of drifting off Now losing taste and touch Turning a pale blue leaning in to say This body's left the soul The brain needs oxygen Can't sneak around this bait His catacomb has got me by the chin This body's left the soul Could we have known Never would I, helped to nail down With nothing to gain Here's the clincher, this should be you Now saturate Now saturate Now saturate Now saturate And touch Now saturate Now saturate Now saturate The earth Now saturate Now saturate Now saturate The earth Could we have known Never would I, helped to nail down With nothing to gain Here's the clincher, this should be you This happened to be never changing Holding inside, The phobia made cold and crippled, ending it all Now saturate Now saturate Now saturate Now saturate The earth Now saturate Now saturate Now saturate",,,,
548,,,,,
549,,,,,
550,"Here we are Blood pressure rising fast Air electric Conduct this orchestra A micro utopia born As the overture plays This prelude to life long love Our bodies entanglement takes You all over me Me all over you Fearless heart I’m gonna take care of you Whether spark or spiral I’ll pull the strength of suns It’s home where you hold me So show me no mercy On islands of cotton Taboos get forgotten Our body entanglement wants You all over me (me, me, me) Me all over you (you, you, you) You all over me Oh, burst me into bloom I dare you to Lose yourself in our embodiment Ravage this palate of pinks and reds and Dissolve into radiance It’s home where you hold me So show me no mercy On islands of cotton Taboos get forgotten Our body entanglement wants You all over me (me, me, me, me, me) Me all over you, you, you, you You all over",,,,
551,,,,,
552,"There's an infestation in my mind's imagination I hope they choke on smoke cause I'm smoking them out the basement This is not rap, this is not hip-hop Just another attempt to make the voices stop Rapping to prove nothing, just writing to say something 'Cause I wasn't the only one who wasn't rushing to say nothing This doesn't mean I lost my dream It's just right now I got a really crazy mind to clean Gangsters don't cry Therefore, therefore I'm Mr. Misty-eye, therefore I'm Can you save Can you save my Can you save my heavy dirty soul? Can you save Can you save my Can you save my heavy dirty soul? For me, for me, oh Can you save my heavy dirty soul? For me, for me, oh Can you save my heavy dirty soul? No, I didn't understand the thing you said If I didn't know better, I guess you’re all already dead Mindless zombies walking around with a limp and a hunch Saying stuff like, ""You only live once"" You got one time to figure it out One time to twist and one time to shout One time to think and I say we start now Sing with me if you know what I'm talking about Gangsters don't cry Therefore, therefore I'm Mr. Misty-eye, therefore I'm Can you save Can you save my Can you save my heavy dirty soul? Can you save Can you save my Can you save my heavy dirty soul? For me, for me, oh Can you save my heavy dirty soul? For me, for me, oh Can you save my heavy dirty soul? Death inspires me like a dog inspires a rabbit Death inspires me like a dog inspires a rabbit Can you save Can you save my Can you save my heavy dirty soul? Can you save Can you save my Can you save my heavy dirty soul? For me, for me, oh Can you save my heavy dirty soul? For me, for me, oh Can you save my heavy dirty soul? Can you save Can you save my, save my Can you save my heavy dirty soul? Can you save Can you save my, save my Can you save my heavy dirty soul?",,,,
553,,,,,
554,"Once I was seven years old my momma told me Go make yourself some friends or you'll be lonely Once I was seven years old It was a big big world, but we thought we were bigger Pushing each other to the limits, we were learning quicker By eleven smoking herb and drinking burning liquor Never rich so we were out to make that steady figure Once I was eleven years old my daddy told me Go get yourself a wife or you'll be lonely Once I was eleven years old I always had that dream like my daddy before me So I started writing songs, I started writing stories Something about that glory just always seemed to bore me 'Cause only those I really love will ever really know me Once I was twenty years old, my story got told Before the morning sun, when life was lonely Once I was twenty years old I only see my goals, I don't believe in failure 'Cause I know the smallest voices, they can make it major I got my boys with me at least those in favor And if we don't meet before I leave, I hope I'll see you later Once I was twenty years old, my story got told I was writing about everything, I saw before me Once I was twenty years old Soon we'll be thirty years old, our songs have been sold We've traveled around the world and we're still roaming Soon we'll be thirty years old I'm still learning about life My woman brought children for me So I can sing them all my songs And I can tell them stories Most of my boys are with me Some are still out seeking glory And some I had to leave behind My brother I'm still sorry Soon I'll be sixty years old, my daddy got sixty-one Remember life and then your life becomes a better one I made a man so happy when I wrote a letter once I hope my children come and visit, once or twice a month Soon I'll be sixty years old, will I think the world is cold Or will I have a lot of children who can warm me Soon I'll be sixty years old Soon I'll be sixty years old, will I think the world is cold Or will I have a lot of children who can warm me Soon I'll be sixty years old Once I was seven years old, momma told me Go make yourself some friends or you'll be lonely Once I was seven years old Once I was seven years old",,,,
555,Under a blue moon I saw you  So soon you'll take me  Up in your arms  Too late to beg you or cancel it  Though I know it must be the killing time  Unwillingly mine  Fate  Up against your will  Through the thick and thin  He will wait until  You give yourself to him  In starlit nights I saw you  So cruelly you kissed me  Your lips a magic world  Your sky all hung with jewels  The killing moon  Will come too soon  Fate  Up against your will  Through the thick and thin  He will wait until  You give yourself to him  Under a blue moon I saw you  So soon you'll take me  Up in your arms  Too late to beg you or cancel it  Though I know it must be the killing time  Unwillingly mine  Fate  Up against your will  Through the thick and thin  He will wait until  You give yourself to him  Fate  Up against your will  Through the thick and thin  He will wait until  You give yourself to him  You give yourself to him  Fate  Up against your will  Through the thick and thin  He will wait until  You give yourself to him  You give yourself to him  Fate  Up against your will  Through the thick and thin  He will wait until  You give yourself to him  Fate  Up against your will  Through the thick and thin  He will wait until  You give yourself to him  La la la la la,,,,
556,"Find your wings (supposed to fly) Find your wings (find your wings) Hey you, whatcha doin' and why you runnin'? Supposed to fly and take control cause you're the pilot You can't swim, you're gonna drown, the sharks are comin' The sky's your home, there's no limit, you know you gotta Find your wings (fly) Find your wings (find your wings) My lil nigga, the world is yours, birdy We can go down to the rainbows Don't let your high keep your brain low You're a bird You're supposed to fly away The way you stand there Don't let your wings go to waste (go to waste) The sky is your home, be free Be free",,,,
557,,,,,
558,,,,,
559,,,,,
560,,,,,
561,,,,,
562,,,,,
563,,,,,
564,"Tell me what you want What you like It's okay I'mma little curious too Tell me if it's wrong If it's right I don't care I can keep a secret could, you? Got my mind on your body And your body on my mind Got a taste for the cherry I just need to take a bite Don't tell your mother Kiss one another Die for each other We're cool for the summer (Ha) Ooh Ooh Take me down into your paradise Don't be scared 'cause I'm your body type Just something that we wanna try 'Cause you and I We're cool for the summer Tell me if I won If I did What's my prize? I just wanna play with you, too Even if they judge Fuck it all Do the time I just wanna have some fun with you Got my mind on your body And your body on my mind Got a taste for the cherry I just need to take a bite Don't tell your mother Kiss one another Die for each other We're cool for the summer (Ha) Ooh Ooh Take me down into your paradise Don't be scared 'cause I'm your body type Just something that we wanna try 'Cause you and I We're cool for the summer We're cool for the summer We're cool for the summer Shhhh...don't tell your mother Got my mind on your body And your body on my mind Got a taste for the cherry I just need to take a bite Take me down Take me down into your paradise Don't be scared 'cause I'm your body type Just something that we wanna try 'Cause you and I We're cool for the summer We're cool for the summer (Don't be scared) 'Cause I'm your body type Just something that we wanna try 'Cause you and I We're cool for the summer Ooh We're cool for the summer",,,,
565,"I know there's no form And no labels to put on To this thing we keep And dip into when we need And I don't have the right To ask where you go at night But the waves hit my head To think someone's in your bed I get a little bit Genghis Khan I don't want you to get it on With nobody else but me With nobody else but me I get a little bit Genghis Khan Don't want you to get it on With nobody else but me With nobody else but me And the lights, they glow Like I just lost the World War And the scene slips away To the evenness I fake It's a cheat somewhere 'Cause I don't really want you, girl But you can't be free 'Cause I'm selfish, I'm obscene I get a little bit Genghis Khan I don't want you to get it on With nobody else but me With nobody else but me I get a little bit Genghis Khan Don't want you to get it on With nobody else but me With nobody else but me I wanna make up my mind But I don't know myself No I don't know myself I wanna make up my mind But I don't know myself No I don't know myself I wanna make up my mind But I don't know myself No I don't know myself I get a little bit Genghis Khan I don't want you to get it on With nobody else but me With nobody else but me I get a little bit Genghis Khan Don't want you to get it on With nobody else but me With nobody else but me",,,,
566,,"I do wrong, strictly speaking, just for myself Because it makes me feel like a real man To hold germane over my business And I refuse to be abused by the mill of blissful decay Besides, I'm used to all of my scruples deserting me Like they don't a dare The lady from the block hunched over on the stool With her withered old titty out Saying I've been rolled so many times It's just feeding the pigeons Now her grandson swings a little rabbit by the leg While his mother's playing two little wooden flutes Playing some fugitive air to escape the streets' waggeries Pathetic! Has anybody here seen my orphan blonde? Has anyone seen where he's gone? What he thinks I owe him is his former life but How can I unmake someone else's mistakes? I guess I was his antihero, the bitter word on his lips I hope I never feel a terror like when you discovered Your autonomy had flipped I feel like I possess only the bright aspect Of his ability but none of the good ones I'm a walking mausoleum, the scent of rotting flesh Mother always loved you best, liked your teeth upon her breast They remove the oils from the eyes of street cats Through some shitty witchcraft, and apply to their brows and genitalia I had no idea how deeply I wounded you But I don't need no forgiveness And no level of contrition will ever do La la la La la la la la la La la la la la la La la la la la la la La la la La la la la la la La la la la la la La la la la la la la Ooh-ah-ah Ooh-ah-ah Ooh-ah-ah Ooh-ah-ah Ooh-ah-ah Ooh",,,
567,"This is a thing I've never known before It's called easy livin' This is a place I've never seen before And I've been forgiven Easy livin' and I've been forgiven Since you've taken your place in my heart Somewhere along the lonely road I had tried to find you Day after day on that windy road I had walked behind you Easy livin' and I've been forgiven Since you've taken your place in my heart Waiting, watching Wishing my whole life away Dreaming, thinking Ready for my happy day And some easy livin' Somewhere along the lonely road I had tried to find you Day after day on that windy road I had walked, walked behind you Easy livin' and I've been forgiven Since you've taken your place in my heart Easy livin' and I've been forgiven Since you've taken your place in my heart",,,,
568,,,,,
569,,,,,
570,,"My demons are begging me to open up my mouth I need them, mechanically make the words come out They fight me, vigorous and angry, watch them pounce Ignite me, licking up the flames they bring about I sold my soul to a three-piece And he told me I was holy He's got me down on both knees But it's the devil that's tryna Hold me down, hold me down Sneaking out the back door, make no sound Knock me out, knock me out Saying that I want more, this is what I live for Hold me down, hold me down Throw me in the deep end, watch me drown Knock me out, knock me out Saying that I want more, this is what I live for Selfish, taking what I want and call it mine I'm helpless, clinging to a little bit of spine They rush me, telling me I'm running out of time They shush me (sssh), walking me across a fragile line I sold my soul to a three-piece And he told me I was holy He's got me down on both knees But it's the devil that's tryna Hold me down, hold me down Sneaking out the back door, make no sound Knock me out, knock me out Saying that I want more, this is what I live for Hold me down, hold me down Throw me in the deep end, watch me drown Knock me out, knock me out Saying that I want more, this is what I live for Hold me down now Hold me down now Hold me down I sold my soul to a three-piece And he told me I was holy He's got me down on both knees But it's the devil that's tryna Hold me down, hold me down Sneaking out the back door, make no sound Knock me out, knock me out Saying that I want more, this is what I live for Hold me down, hold me down Throw me in the deep end, watch me drown Knock me out, knock me out Saying that I want more, this is what I live for",,,
571,,,,,
572,,,,,
573,There must be something In the way I feel That she don't want me to feel The stare she bares cut me I don't care You see so what if I bleed I could never change Just what I feel My face will never show What is not real A mountain never seems to have The need to speak A look that shares so many seek The sweetest feeling I got from you The things I said to you were true I could never change Just what I feel My face will never show What is not real I could have lied I'm such a fool My eyes could never never never Keep their cool Showed her and I told her how She struck me but I'm fucked up now But now she's gone yes she's gone away A soulful song That would not stay You see she hides 'cause she is scared But I don't care I won't be spared I could have lied I'm such a fool My eyes could never never never Keep their cool Showed her and I told her how She struck me but I'm fucked up now I could have lied I'm such a fool My eyes could never never never Keep their cool Showed her and I told her how She struck me but I'm fucked up now,,,,
574,"I haven't ever really found a place that I call home I never stick around quite long enough to make it I apologize that once again I'm not in love But it's not as if I mind that your heart ain't exactly breaking It's just a thought, only a thought But if my life is for rent and I don't learn to buy Well I deserve nothing more than I get 'cause nothing I have is truly mine I've always thought that I would love to live by the sea To travel the world alone and live more simply I have no idea what's happened to that dream 'cause there's really nothing left here to stop me It's just a thought, only a thought But if my life is for rent and I don't learn to buy Well I deserve nothing more than I get 'cause nothing I have is truly mine While my heart is a shield and I won't let it down While I am so afraid to fail so I won't even try Well how can I say I'm alive But if my life is for rent and I don't learn to buy Well I deserve nothing more than I get 'cause nothing I have is truly mine",,,,
575,"The Spangle Maker He's the droplets He's that droplet on my truth(?) He's the spangle He is that spangle maker Oh, for that's Awful that worked it shattering heads She is his She's his spangle baby And the rest made sure it's the droplet Singing Broke and winded Broke and winded Whistling (x2) He's the droplets He's that droplet on my truth(?) He's the spangle He is that spangle maker And the rest made sure it's the droplet Singing Broke and winded Broke and winded Whistling (x2) He's the droplets He's that droplet on my truth(?) He's the spangle He is that spangle maker And the rest made sure it's the droplet Singing Broke and winded Broke and winded Whistling (x2) He's the droplets He's that droplet on my truth(?) He's the spangle He is that spangle maker His part of the plan, it hadn't gone and there you are It scattered then, it didn't bond and there you are Oh, perhaps it's just the droplet singing Broke and winded, I whistle and there you hide (x3) Pearly-Dewdrop's Drops Ruby songs When Roddy comes Ruby songs in Roddy Cause the pearly dewdrop's drops Squeaks a lark with Polly Cause the pearly dewdrop's drops Ruby songs when Roddy comes Comes the pearly dewdrop's drops Can tease the lucky lucky tiny tiny tiny Visor pearly dew drips those Taciturn to follow So to turn to loan him these Bruised your eye on her stuff So if we send the Roddy song Ruby song to Roddy Pepper-Tree Gotta, gotta, gotta gain his voice On pepper tree Harden, harden, harden don'ts and won'ts My easel she Ya' gotta, gotta, gotta gain his voice On a purple scratch Harden, harden, harden don'ts and won'ts My easel attache Gain his voice On pepper tree Hardened swallow whole hose Real muse and she",,,,
576,"It's been a while I know I shouldn't have kept you waiting But I'm here now I know it's been a while But I'm glad you came And I've been thinking 'bout How you say my name Got my body spinning Like a hurricane And it feels like You got me going insane And I can't get enough So let me get it up Ooh, looks like we're alone now You ain't gotta be scared Where you going now? I'm a have to floss on you Let's get it blazin' We can turn the heat up if you wanna Turn the lights down low if you wanna Just wanna move you But you're frozen That's what I'm saying Let me break the ice Allow me to get you right But you warm up to me Baby I can make you feel Let me break the ice Allow me to get you right But you warm up to me Baby I can make you feel So you warming up yet? You got me hypnotized I never felt this way My heart's beating like an 808 Can you rise to the occasion? I'm patiently waiting Cause it's getting late And I can't get enough So let me get it up Ooh, looks like we're alone now You ain't gotta be scared Where you going now? I'm a have to floss on you Let's get it blazin' We can turn the heat up if you wanna Turn the lights down low if you wanna Just wanna move you But you're frozen That's what I'm saying Let me break the ice Allow me to get you right But you warm up to me Baby I can make you feel Let me break the ice Allow me to get you right But you warm up to me Baby I can make you feel I like this part Feels kinda good Yeah Let me break the ice Allow me to get you right But you warm up to me Baby I can make you feel Let me break the ice Allow me to get you right But you warm up to me Baby I can make you feel Hot (more) Let me break the ice Allow me to get you right But you warm up to me Baby I can make you feel Let me break the ice Allow me to get you right But you warm up to me Baby I can make you feel Hot (more)",,,,
577,,,,,
578,,,,,
579,,,,,
580,"Rockets, moon shots Spend it on the have nots Money, we make it Fore we see it you take it Oh, make you wanna holler The way they do my life Make me wanna holler The way they do my life This ain't livin' This ain't livin' No, no baby, this ain't livin' No, no, no Inflation no chance To increase finance Bills pile up sky high Send that boy off to die Make me wanna holler The way they do my life Make me wanna holler The way they do my life Hang ups, let downs Bad breaks, set backs Natural fact is I can't pay my taxes Oh, make me wanna holler And throw up both my hands Yea, it makes me wanna holler And throw up both my hands Crime is increasing Trigger happy policing Panic is spreading God knows where We're heading Oh, make me wanna holler They don't understand Make me wanna holler They don't understand",,,,
581,,,,,
582,,,,,
583,,,,,
584,,"Look for the bare necessities The simple bare necessities Forget about your worries and your strife I mean the bare necessities Old Mother Nature's recipes That brings the bare necessities of life Wherever I wander, wherever I roam I couldn't be fonder of my big home The bees are buzzin' in the tree To make some honey just for me When you look under the rocks and plants And take a glance at the fancy ants Then maybe try a few The bare necessities of life will come to you They'll come to you! Look for the bare necessities The simple bare necessities Forget about your worries and your strife I mean the bare necessities That's why a bear can rest at ease With just the bare necessities of life Now when you pick a pawpaw Or a prickly pear And you prick a raw paw Well next time beware Don't pick the prickly pear by the paw When you pick a pear Try to use the claw But you don't need to use the claw When you pick a pear of the big pawpaw Have I given you a clue? The bare necessities of life will come to you They'll come to you! Oh man this is really living So just try and relax, yeah cool it Fall apart in my backyard 'Cause let me tell you something little britches If you act like that bee acts, uh uh You're working too hard And don't spend your time lookin' around For something you want that can't be found When you find out you can live without it And go along not thinkin' about it I'll tell you something true The bare necessities of life will come to you Look for the bare necessities The simple bare necessities Forget about your worries and your strife I mean the bare necessities That's why a bear can rest at ease With just the bare necessities of life With just the bare necessities of life",,,
585,"Find table spaces, say your social graces Bow your head, they're pious here But you and I, we're pioneers, we make our own rules Our own room, no bias here Let 'em sell what they are sellin', there are no buyers here So gather all the rebels now, we'll rebel-rouse and sing aloud We don't care what they say no way, no way And we will leave the empty chairs to those who say we can't sit there We're fine all by ourselves So hey, we brought our drum and this is how we dance No mistakin', we make our breaks, if you don't like our 808s Then leave us alone, 'cause we don't need your policies We have no apologies for being Find me where the wild things are (oh my, we'll be alright, don't mind us) Find me where the wild things are (oh my, we'll be just fine, don't mind us, yeah) Find me where the wild things are I lose my balance on these eggshells You tell me to tread, I'd rather be a wild one instead Don't wanna hang around the in-crowd The cool kids aren't cool to me They're not cooler than we are So hey, we brought our drum and this is how we dance No mistakin', we make our breaks, if you don't like our 808s Then leave us alone, cause we don't need your policies We have no apologies for being Find me where the wild things are (oh my, we'll be alright, don't mind us) Find me where the wild things are (oh my, we'll be just fine, don't mind us, yeah) We will carve our place into time and space We will find our way, or we'll make a way (say hey, hey, hey) Find you're great, don't you hide your face Let it shine, shine, shine, shine, shine, shine So hey, we brought our drum and this is how we dance No mistakin', we make our breaks, if you don't like our 808s Then leave us alone, 'cause we don't need your policies We have no apologies for being Find me where the wild things are (oh my, we'll be alright, don't mind us) Find me where the wild things are (oh my, we'll be just fine, don't mind us, yeah) Find me where the wild things are",,,,
586,,,,,
587,,,,,
588,"Now I'm the king of the swingers, oh The jungle VIP I've reached the top and had to stop And that's what botherin' me I wanna be a man, mancub And stroll right into town And be just like the other men I'm tired of monkeyin' around! Oh, oobee doo I wanna be like you I wanna walk like you, talk like you, too You'll see it's true someone like me Can learn to be like someone like you Now don't try to kid me, mancub I'll make a deal with you What I desire is man's red fire To make my dream come true Now, give me the secret, mancub Come on, clue me what to do Give me the power of man's red flower So I can be like you Oh, oobee doo I wanna be like you I wanna walk like you, talk like you, too You'll see it's true someone like me Can learn to be like someone like you Now you might think it's ridiculous That me, a gigantipithicus Would ever dream I'd like to team With the likes of you, mancub But together, we'd have powers All the jungle's treasures, ours I got desire, you got the fire But the dream I dream takes two So, ooh, I wanna be like you I wanna use that flame just the same you can do Oh, how magnificus it would be A gigantipithicus like me Could learn to do like you humans do Can learn to be like someone like you Can learn to be like someone like me",,,,
589,"Could you lay with me Underneath the stars, just conversate with me? My plane is boarding soon and it's so plain to see That one could lose his way So could you pray with me That I don't lose my soul in the luxury? Money the jealous type, I always knew it I knew she'd come around if I only sweat the music But I'm starting to believe it, that's a problem to my health 'Cause the size of half these checks could make me vomit on myself But I give it up to heaven 'cause it isn't Jon The chorus and instrumental, oh you think it's odd? I don't have to give you lyrics 'cause I know it's God That's why I get emotional when the chorus drops Oh Woah, woah Woah, woah We're not sad at all We know you have to leave and we're not mad at all You'll be back in town and we'll play basketball And if you fall off track we'll be your Adderall We won't let your soul drown in luxury Money the jealous type, I always knew it I knew she'd come around if I only sweat the music But I'm starting to believe it, that's a problem to my health 'Cause the size of half these checks could make me vomit on myself But I give it up to heaven 'cause it isn't Jon The chorus and instrumental, oh you think it's odd? I don't have to give you lyrics 'cause I know it's God That's why I get emotional when the chorus drops Oh Woah, woah Woah, woah Pray with me Lay with me Conversate with me Pray with me Lay with me Conversate with me (Oh) Please don't let my soul drown in luxury",,,,
590,,,,,
