,0,1,2,3
590,,,,
591,"We were shootin' at a mound of dirt. Well nothing was broken, nothing was hurt. But I probably really should have been at work. But if my free time's gone, would you promise me this? That you will please bury me with it? Please bury me with it! Well sure as planets come, I know that they end. And if I'm here when that happens, will you promise me this my friend? Please bury me with it! I just don't need none of that Mad Max bullshit. Well the suit got tight and it split at the seams. But I kept it out of habit and I kept it really clean. But if it's getting' faded, if it's runnin' outta thread, Could you just do this for me my friend? And please just please bury me with it? Please bury me with it! Well we moved to the left and moved to the right. And sure as hell we stayed out almost every single night. But if the party's over, if the fun has to end, could you do this for me my friend? Would you just please bury me with it? Please bury me with it! Good news for people who love bad news. We've lost the plot and we just can't choose. We are hummingbirds who are just not willing to move. And there's good news for people who love bad news. We are hummingbirds who've lost the plot and we will not move. We have good news for anyone who loves bad news. We were aiming for the moon. We were shooting at the stars. But the kids were just shooting at the busses and the cars. So don't drink the water, don't you breathe the air. If it's gotten to that point then I have to declare: That you please bury me with it! Please bury me with it! Well fads they come and fads they go. And God I love that rock and roll! Well the point was fast but it was too blunt to miss. Life handed us a paycheck, we said, ""We worked harder than this!"" Please bury me with it! Please bury me with it! We are hummingbirds who are just not going to move. And there's good news for people who love bad news. We are hummingbirds who've lost the plot and we well not move. We have great news for anyone who loves bad news.",,,
592,"Ooh, stir it up Little darlin', stir it up Come on and stir it up Little darlin', stir it up It's been a long, long time Since I've got you on my mind And now you are here, I say it's so clear See what we could do, honey Just me and you, oh, we could stir it up Little darlin', stir it up Come on and stir it up Ooh, little darlin', stir it up I push the wood (stir it, stir it, stir it, yeah) I blaze your fire (stir it, stir it, stir it, yeah) Then I satisfy your, your heart's desire (stir it, stir it, stir it, yeah) Said I stir it, yeah (stir it, stir it, stir it, yeah) Every minute, yeah (stir it, stir it, stir it, yeah) All you got to do, honey (stir it, stir it, stir it, yeah) Is keep it in and stir it up (stir it, stir it, stir it, yeah) Little darlin', stir it up Come on and stir it up Ooh, little darlin', stir it up Yeah Oh would you quench me while I'm thirsty? Oh, would you cool me down, when I'm hot? Your recipe darlin', is so tasty, And you sure can stir your pot, so Stir it up Little darlin', stir it up Come on and stir it up Ooh, little darlin', stir it up Come on and stir it up Oh, little darlin', stir it up Stir it up Little darlin', stir it up Stir it up Little darlin', stir it up Come on and stir it up Ooh, little darlin', stir it up Won't you just stir it up? Oh, little darlin', stir it up",,,
593,Fifty million years ago You walked upon the planet so Lord of all that you could see Just a little bit like me Walking in your footsteps Walking in your footsteps Walking in your footsteps Walking in your footsteps Hey Mr. Dinosaur You really couldn't ask for more You were God's favorite creature But you didn't have a future Walking in your footsteps Walking in your footsteps Walking in your footsteps Walking in your footsteps Hey mighty brontosaurus Don't you have a lesson for us You thought your rule would always last There were no lessons in your past You were built three stories high They say you would not hurt a fly If we explode the atom bomb Would they say that we were dumb We're Walking in your footsteps Walking in your footsteps Walking in your footsteps Walking in your footsteps They say the meek shall inherit the earth They say the meek shall inherit the earth Walking in your footsteps Walking in your footsteps Walking in your footsteps Walking in your footsteps Walking in your footsteps Walking in your footsteps Walking in your footsteps Walking in your footsteps,,,
594,,,,
595,,,,
596,,,,
597,,,,
598,,,,
599,,,,
600,,,,
601,,,,
602,,,,
603,,,,
604,,,,
605,,,,
606,"All I am is a man I want the world in my hands I hate the beach But I stand in California with my toes in the sand Use the sleeves of my sweater Let's have an adventure Head in the clouds but my gravity's centered Touch my neck and I'll touch yours You in those little high waisted shorts, oh She knows what I think about And what I think about One love, two mouths One love, one house No shirt, no blouse Just us, you find out Nothing that wouldn't wanna tell you about no 'Cause it's too cold whoa For you here and now So let me hold whoa Both your hands in the holes of my sweater And if I may just take your breath away I don't mind if there's not much to say Sometimes the silence guides our minds to So move to a place so far away The goosebumps start to raise The minute that my left hand meets your waist And then I watch your face Put my finger on your tongue 'Cause you love the taste yeah These hearts adore, Every other beat the other one beats for Inside this place is warm Outside it starts to pour Coming down One love, two mouths One love, one house No shirt, no blouse Just us, you find out Nothing that I wouldn't wanna tell you about, no no 'Cause it's too cold whoa For you here And now So let me hold whoa Both your hands in the holes of my sweater 'Cause it's too cold whoa For you here and now So let me hold whoa Both your hands in the holes of my sweater Whoa, whoa Whoa, whoa, whoa Whoa, whoa 'Cause it's too cold whoa For you here and now So let me hold whoa Both your hands in the holes of my sweater It's too cold whoa For you here and now So let me hold whoa Both your hands in the holes of my sweater It's too cold, It's too cold The holes of my sweater",,,
607,,,,
608,"All I knew this morning when I woke Is I know something now, know something now I didn't before And all I've seen since eighteen hours ago is green eyes and freckles And your smile in the back of my mind making me feel like I just want to know you better, know you better, know you better now I just want to know you better, know you better, know you better now I just want to know you better, know you better, know you better now I just want to know you, know you, know you 'Cause all I know is we said hello And your eyes look like coming home All I know is a simple name, everything has changed All I know is you held the door You'll be mine and I'll be yours All I know since yesterday is everything has changed And all my walls stood tall painted blue But I'll take 'em down, take 'em down and open up the door for you And all I feel in my stomach is butterflies the beautiful kind Making up for lost time, taking flight, making me feel like I just want to know you better, know you better, know you better now I just want to know you better, know you better, know you better now I just want to know you better, know you better, know you better now I just want to know you, know you, know you 'Cause all I know is we said hello And your eyes look like coming home All I know is a simple name, everything has changed All I know is you held the door You'll be mine and I'll be yours All I know since yesterday is everything has changed Come back and tell me why I'm feeling like I've missed you all this time And meet me there tonight And let me know that it's not all in my mind I just want to know you better, know you better, know you better now I just want to know you, know you, know you All I know is we said hello Your eyes look like coming home All I know is a simple name, everything has changed All I know is he held the door You'll be mine and I'll be yours All I know since yesterday is everything has changed All I know is we said hello So dust off your highest hopes All I know is pouring rain And everything has changed All I know is a new found grace All my days, I'll know your face All I know since yesterday is everything has changed",,,
609,,,,
610,,,,
611,"I awoke this morning Love laid me down by a river. Drifting I turned on upstream Bound for my forgiver. In the giving of my eyes to see your face. Sound did silence me Leaving no trace. I beg to leave, to hear your wonderous stories. Beg to hear your wonderous stories. He spoke of lands not far Or lands they were in his mind. Of fusion captured high Where reason captured his time. In no time at all he took me to the gate. In haste I quickly checked the time. If I was late I had to leave to hear your wonderous stories. Had to hear your wonderous stories. Hearing Hearing Hearing your wonderous stories. Hearing your wonderous stories. It is no lie I can see deeply into the future. Imagine everything You're close And were you there to stand So cautiously at first and then so high. As he spoke my spirit climbed into the sky. I bid it to return To hear your wonderous stories. Return to hear your wonderous stories. Hearing, Hearing, Hearing, Hearing, Hearing,",,,
612,"I'll tell you what you wanna know, But boy you better listen close. People gonna tell you lies, Don't let it come as a surprise. That woman's on my back again, I know she's got the best intentions. When you begin to realize, You know you got your daddy's eyes. And there's something that I want to say, I love her, too. And all of this has got nothing to do with you. And I'd like to stay but I can't because I've been fooling around and I know That you called because you never even knew That it was hurting me. When you put it on the other hand, When you're old enough to understand. That glove will bring it all to life, I didn't say that made it right. Because that woman's on my back again, I know she's got the best intentions. When you begin to realize, You know you got your daddy's eyes. And there's something that I want to say, I love her, too. And all of this has got nothing to do with you. And I'd like to stay but I can't because I've been fooling around and I know That you called because you never even knew That it was hurting me. And I'd like to stay but I can't because I've been fooling around and I know That you called because you never even knew That it was hurting me. And sometimes people get tired, And I woke up a little too late to lie. Dreams should last a long time, This is not what I'd call goodbye. And I'd like to stay but I can't because I've been fooling around and I know That you called because you never even knew That it was hurting me. And I'd love to stay but I can't because I've been fooling around and I know That you called because you never even knew That it was hurting me, me. I love her, too.",,,
613,,,,
614,"Yea Check it out, see The only thing you need to do right here is, Is nod your fucking head Yeah, yeah Break ya fucking neck bitches Yeah, yeah Here we go now Where we going now? Where we going now? Give it away, give it away, give it away now Give it away, give it away, give it away now Just give it away nigga Yeah, here we go now Tell me wat'chu really want to do (Come here ma) Talk to a nigga, talk with me You look like you could really give it to a nigga, From the way you talk and the way ya try to walk for me The way you really try to put it on a dawg Threw ya hips like ya never did before for me The way you break yo' back, and I break yo' neck, And the way you try to put it on the floor for me (Come on!) Come on (Come on!) Oh yeah Tell me where my niggas is at (OK!) Lemme address y'all niggas one time, While I lock that down, and I hit'cha wit that (YOU GONE!) That bomb shit, y'all niggas gone all day Be the nigga in the drop, Y'all niggas know every time I come through, This motherfucker, where we always takin the ride (So let me do this bitch) Y'all niggas know when we come, we be makin it flop, The way we making it hot'll make a nigga want to stop Get money, then cash that check for me All my niggas just bust yo' tech for me Everybody from every hood bang yo' head, 'til you break your motherfuckin head for me! Just let me give you real street shit, To rap in yo' shit with We clap yo' seat, we whyle this heat Keep bouncin up and down these streets So nod yo' head and Break yo' neck nigga! Break yo' neck nigga! Break yo' neck nigga! Bang yo' head until you start to Break yo' neck nigga! Break yo' neck nigga! Break yo' neck nigga! Break yo' neck! Come along now (Let's put it down nigga!) When I bounce back and you know I done caught my breath, Y'all niggas all know how we do, When the way we bang niggas in the head, and we do it to death (We fold 'em back whodi!) The fire boy, you know we baking a ounce I know you love the way we be giving you the music, making you bounce Now fuck it up just a little for my niggas, Every time we come through niggas know that we did it for y'all (Uh-huh) And the way we do it for the people, Niggas know we always give it to y'all I said bounce (Come on!) In the day time or the night, when ya creepin along, Well just bang this shit up in the truck, While you break yo' neck, now motherfucker try to figure my flow See the way we come right through (When we come right through!) We be always blowing the spot, again and again, And make a nigga really want to stop Better tell yo' crew, yo' peeps, All my niggas better put they troops on And gather up your soldiers nigga, You know you better keep yo' boots on All my niggas in the place (Hey yo!) Wave your hands high now, and the way we put it down, Make a nigga wonder what he really gonna try now What ya really want to do? Just place your bet, and put'cha money where ya mouth is (Ah-hoo) All my niggas in the street just break yo' neck and keep on boun-cin! Just let me give you real street shit, To rap in yo' shit with We clap yo' seat, we whyle this heat Keep bouncin up and down these streets So nod yo' head and Break yo' neck nigga! Break yo' neck nigga! Break yo' neck nigga! Bang yo' head until you start to Break yo' neck nigga! Break yo' neck nigga! Break yo' neck nigga! Break yo' neck! Here we go, and you know every time Busta-Bus be holding the fort, My nigga watch how we shutting it down, The way we put it on, coming through like a steamroller, Me and Dre nigga ain't no fuckin around My nigga (What!) Yeah what up, Me and my team got a link 'cause you know we stay chopping it up And when get up in the club, Or how my niggas at the bar how we locking it up And we get a little (High!) And we get a little (Drunk!) And we get a little (Crunk! Come on!) Lemme give y'all niggas some shit, That'll make you want to bang this out yo' trunk (Come on!) Get money, then cash that check for me All my niggas just bust yo' tech for me Everybody from every hood, bang yo' head, 'til you break yo' motherfucking neck for me! Just let me give you real street shit, To rap in yo' shit with We clap yo' seat, we whyle this heat Keep bouncin up and down these streets So nod yo' head and Break yo' neck nigga! Break yo' neck nigga! Break yo' neck nigga! Bang yo' head until you start to Break yo' neck nigga! Break yo' neck nigga! Break yo' neck nigga! Break yo' neck!",,,
615,,,,
616,,,,
617,,,,
618,,,,
619,"Going through the pages of my fantasies Pushing all the mercy down, down, down I want to see you try to take a swing at me Come on, gonna put you on the ground, ground, ground Why are you trying to make fun of me? You think it's funny? What the fuck you think it's doing to me? You take your turn lashing out at me I want you crying when you're dirty in the front of me All of my hate cannot be found I will not be drowned by your thoughtless scheming So you can try to tear me down Beat me to the ground I will see you screaming Come and fill the pages of my fantasies I'm above you, smiling at you, drown, drown, drown I want to kill and rape you the way you raped me And I'll pull the trigger And you're down, down, down Why are you trying to make fun of me? You think it's funny? What the fuck you think it's doing to me? You take your turn lashing out at me I want you crying when you're dirty in the front of me All of my hate cannot be found I will not be drowned by your thoughtless scheming So you can try to tear me down Beat me to the ground I will see you screaming All my friends are gone, they died (gonna take you down) They all screamed, and cried (gonna take you down) I got my monkey, got my monkey back against the wall Gonna take you down All of my hate cannot be found I will not be drowned by your thoughtless scheming So you can try to tear me down Beat me to the ground I will see you screaming All of my hate cannot be found I will not be drowned by your thoughtless scheming So you can try to tear me down Beat me to the ground I will see you screaming",,,
620,,,,
621,,,,
622,"We'll do it all Everything On our own We don't need Anything Or anyone If I lay here If I just lay here Would you lie with me and just forget the world? I don't quite know How to say How I feel Those three words Are said too much They're not enough If I lay here If I just lay here Would you lie with me and just forget the world? Forget what we're told Before we get too old Show me a garden that's bursting into life Let's waste time Chasing cars Around our heads I need your grace To remind me To find my own If I lay here If I just lay here Would you lie with me and just forget the world? Forget what we're told Before we get too old Show me a garden that's bursting into life All that I am All that I ever was Is here in your perfect eyes, they're all I can see I don't know where Confused about how as well Just know that these things will never change for us at all If I lay here If I just lay here Would you lie with me and just forget the world?",,,
623,,,,
624,,,,
625,,,,
626,,,,
627,"Galveston, oh, Galveston, I still hear your seawinds blowing; I still see her dark eyes glowing. She was twenty one, when I left Galveston. Galveston, oh, Galveston, I still hear your seawaves crashin, while I watch the cannons flashin'. I clean my gun, and dream of Galveston. I still see her standing by the water, Standing there looking out to sea. And is she waiting there for me, On the beach where we used to run? Galveston, oh! Galveston, I am so afraid of dying, Before I dry the tears she's crying, Before I watch your sea birds flying in the sun, at Galveston, at Galveston",,,
628,,,,
629,You're too far to bring you close And too high to see below Just hangin' on your daily dose I know you never needed anyone But the rolling papers for your grass How can you give what you don't have You keep on aiming for the top And quit before you sweat a drop Feed your empty brain With your hydroponic pot Start out playing with yourself You get more fun within your shell Nice to meet you but I gotta go my way I'll leave again 'cause I've been waiting in vain But you're so in love with yourself If I say my heart is sore Sounds like a cheap metaphor So I won't repeat it no more I rather eat my soup with a fork Or drive a cab in New York 'Cause to talk to you is harder work So what's the point of wasting all my words If it's just the same or even worse Than reading poems to a horse You keep on aiming for the top And quit before you sweat a drop Feed your empty brain With your hydroponic pot I bet you'll find someone like you 'Cause there's a foot for every shoe I wish you luck but I've other things to do I'll leave again 'cause I've been waiting in vain But you're so in love with yourself If I say my heart is sore Sounds like a cheap metaphor So I won't repeat it no more,,,
630,,,,
631,,,,
632,"Gettin' a message? A message for me I'm caught up in love, and I'm in ecstasy What can I do now, when nothing's the same? And all that I know, I wanna do it again Well tell me now life is so simple when you are with me 'Cause when we're together, I'm in ecstasy I'm in ecstasy  I'm in ecstasy (yeah) I'm in ecstasy (yeah) Everybody go (yeah) (yeah) (yeah) All you pretty things, get on board this mothership I said, all you've got to be is ready for action, baby Don't think I'm twisted, as a matter of fact Welcome you now to the second act Well I fought off robots, and a man in a suit Wear out the soles of your monkey boots Well tell me now I can't get enough of the sunshine I can't get enough of the moonlight And all the colours that are coming on strong Trying to hold on, trying to hold on Can't get enough of the oceans Can't get enough of the mantra All we will ever feel is ecstasy We're in ecstasy  We're in ecstasy (yeah) We're in ecstasy (yeah) Everybody go (yeah) (yeah) (yeah) All you pretty things, get on board this mothership I said, all you've got to be is ready for action, baby Well tell me now I can't get enough of the sunshine I can't get enough of the moonlight Another colours that are coming on strong Trying to hold on, trying to hold on Can't get enough of the oceans Can't get enough of the mantra All we will ever feel is ecstasy We're in ecstasy  We're in ecstasy We're in ecstasy  Everybody go (yeah) (yeah) (yeah) All you pretty things, get on board this mothership All you've got to be is ready for action, baby Ready for action, baby, ready for action, baby",,,
633,"Well, I've been watching While you've been coughing I've been drinking life While you've been nauseous And so I drink to health While you kill yourself And I've got just one thing That I can offer Go on and save yourself And take it out on me Go on and save yourself And take it out on me, yeah I'm not a martyr I'm not a prophet And I won't preach to you But here's a caution You better understand That I won't hold your hand But if it helps you mend Then I won't stop it Go on and save yourself And take it out on me Go on and save yourself And take it out on me Go on and save yourself And take it out on me Go on and save yourself And take it out on me, yeah Drown, if you want And I'll see you at the bottom Where you crawl On my skin And put the blame on me So you don't feel a thing Go on and save yourself And take it out on me Go on and save yourself And take it out on me Go on and save yourself And take it out on me Go on and save yourself And take it out on me, yeah",,,
634,,,,
635,,,,
636,,,,
637,,,,
638,,,,
639,Go your way I'll take the long way 'round I'll find my own way down As I should And hold your gaze There's coke in the Midas touch A joke in the way that we rust And breathe again And you'll find loss And you'll fear what you found When the weather comes Tearing down There'll be oats in the water There'll be birds on the ground There'll be things you never asked her Oh how they tear at you now Go your way I'll take the long way 'round I'll find my own way down As I should And hold your gaze There's coke in the Midas touch A joke in the way that we rust And breathe again And you'll find loss And you'll fear what you found When the weather comes Tearing down There'll be oats in the water There'll be birds on the ground There'll be things you never asked her Oh how they tear at you now,,,
640,,,,
641,,,,
642,,,,
643,"Gitchy, gitchy Ooh la la Da doo ron ron You won't get far I'm machine I'm obsolete In the land of the free Lobotomy I wanna suck, I wanna lick I want to cry and I want to spit Tears of pleasure Tears of pain They trickle down your face the same It's how you look Not how you feel A city of glass With no heart If I had a tail I'd own the night If I had a tail I'd swat the flies Yeah, oh oh, oh oh, oh oh Yeah, oh oh, oh oh, oh oh Gitchy, gitchy Ooh la la Da doo ron ron It won't get far Animals in The midnight zone When you own the world You're always home Get your hands dirty Roll up them sleeves Brainwashed or true believers? Buy flash cars Diamond rings Expensive holes to bury things I'm machine I'm obsolete In the land of the free Immortality If I had a tail I'd own the place If I had a tail I'd swat the flies Oh-oh-oh, oh oh, oh oh, oh oh Oh-oh-oh, oh oh, oh oh, oh oh See me dancing on the stars See me dance If I have a tail I will control the night If I have a tail I will control the night If I have a tail I will control the night",,,
644,,,,
645,,,,
646,,,,
647,,,,
648,"Haven't laughed this hard in a long time I better stop now before I start crying Go off to sleep in the sunshine I don't want to see the day when it's dying She's a sight to see, she's good to me I'm already somebody's baby She's a pretty thing and she knows everything But I'm already somebody's baby You don't deserve to be lonely But those drugs you got won't make you feel better Pretty soon you'll find it's the only Little part of your life you're keeping together I'm nice to you, I could make it through That you're already somebody's baby I could make you smile if you stayed a while But how long will you stay with me baby Because your candle burns too bright Well, I almost forgot it was twilight Even if I think that you are right Well, I'm tired of being down, I got no fight You're wonderful, when it's beautiful But I'm already somebody's baby And if I went with you I'd disappoint you too Well, I'm already somebody's baby Already somebody's baby",,,
649,"Whoa thought it was a nightmare Lord it was so true They told me don't go walking slow The devil's on the loose Better run through the jungle Better run through the jungle Better run through the jungle Whoa don't look back to see Thought I heard a rumblin' Calling to my name Two hundred million guns are loaded Satan cries ""take aim"" Better run through the jungle Better run through the jungle Better run through the jungle Whoa don't look back to see Over on the mountain, thunder magic spoke Let the people know my wisdom Fill the land with smoke Better run through the jungle Better run through the jungle Better run through the jungle Whoa don't look back to see",,,
650,,,,
651,,,,
652,"Wrap me up in always And drag me in with maybes, yeah Your innocence is treasure, your innocence is death Your innocence is all I have Breathing underwater And living under glass And if you spin your love around The secrets of your dreams You may find your love is gone And is not quite what it seemed To appear to disappear Beneath all your darkest fears I believe in never I believe in all the way But belief is not to notice, belief is just some faith And faith can't help you to escape And with this ring I wed thee true And with this ring I wed thee now And with this ring I play so dead But no one's asking for the truth, so let me tell you If you spin your love around The secrets of your dreams You may find your love is gone And is not quite what it seemed To appear to disappear Beneath all your darkest fears To the revelations of fresh faced youth No one will come to save you So speak your peace in the murmurs drawn But youth is wasted on the young Your strength is my weakness, your weakness my hate My love for you just can't explain Why we're forever frozen, forever beautiful Forever lost inside ourselves The night has come to hold us young The night has come to hold us young The night has come to hold us young The night has come to hold us young The night has come to hold us young The night has come to hold us young",,,
653,,,,
654,,,,
655,"I lit up from Reno I was trailed by twenty hounds Didn't get to sleep that night Till the morning came around I set out running but I'll take my time A friend of the Devil is a friend of mine If I get home before daylight I just might get some sleep tonight I ran into the Devil, babe He loaned me twenty bills I spent that night in Utah In a cave up in the hills I set out running but I take my time A friend of the devil is a friend of mine If I get home before daylight I just might get some sleep tonight I ran down to the levee But the Devil caught me there He took my twenty dollar bill And he vanished in the air I set out running but I take my time A friend of the Devil is a friend of mine If I get home before daylight I just might get some sleep tonight Got two reasons why I cry Away each lonely night The first one's named sweet Anne Marie And she's my heart's delight Second one is prison, baby The sheriff's on my trail And if he catches up with me I'll spend my life in jail Got a wife in Chino, babe And one in Cherokee First one says she's got my child But it don't look like me I set out running but I take my time A friend of the Devil is a friend of mine If I get home before daylight I just might get some sleep tonight Got two reasons why I cry Away each lonely night The first one's named sweet Anne Marie And she's my heart's delight Second one is prison, baby The sheriff's on my trail And if he catches up with me I'll spend my life in jail Got a wife in Chino, babe The one in Cherokee The first one says she's got my child But it don't look like me I set out running but I take my time A friend of the Devil is a friend of mine If I get home before daylight I just might get some sleep tonight",,,
656,,,,
657,,,,
658,,,,
659,"Lime and limpid green The second scene The fights between The blue you once knew Floating down The sound resounds Around the icy Water underground Jupiter and Saturn Oberon there on the run Titanian, Neptune, Titan Stars get frighten Winding signs flap Flicker flicker flicker flap Pow! Stairways scared And death rules there Blindman limpid Green the sound Surrounds the icy water on the Lime and limpid green the sound Surrounds the icy Waters underground",,,
660,"How can you see into my eyes like open doors? Leading you down, into my core Where I've become so numb, without a soul My spirit's sleeping somewhere cold Until you find it there, and lead it, back, home Wake me up inside Wake me up inside Call my name and save me from the dark Bid my blood to run Before I come undone Save me from the nothing I've become Now that I know what I'm without You can't just leave me Breathe into me and make me real Bring me to life Wake me up inside Wake me up inside Call my name and save me from the dark Bid my blood to run Before I come undone Save me from the nothing I've become Bring me to life Bring me to life Frozen inside, without your touch Without your love, darling Only you are my life Among the dead I've been sleeping a thousand years it seems Got to open my eyes to everything Don't let me die here Bring, me, to, life Wake me up inside Wake me up inside Call my name and save me from the dark Bid my blood to run Before I come undone Save me from the nothing I've become Bring me to life Bring me to life Bring me to life",,,
661,,,,
662,"Pick apart The pieces of your heart And let me peer inside Let me in Where only your thoughts have been Let me occupy your mind As you do mine You have lost Too much love To fear, doubt and distrust Its not enough You just threw away the key To your heart You don't get burned 'Cause nothing gets through It makes it easier Easier on you But that much more difficult for me To make you see Love ain't fair So there you are My love Your heart's a mess You won't admit to it It makes no sense But I'm desperate to connect And you, you can't live like this Your heart's a mess You won't admit to it It makes no sense But I'm desperate to connect And you, you can't live like this Your heart's a mess You won't admit to it It makes no sense But I'm desperate to connect And you can't live like this Love ain't safe You won't get hurt if you stay chaste So you can wait But I don't wanna waste my love",,,
663,"Follow the underdog Hold on his collar tight This city loves a scrap One day its gonna fight Sticks and stones and animal bones Cant stop me from having a good day on a bad day There's good days and bad days Making a night of it Breaking the barriers Drowning the sorrows Upset the regulars Sticks and stones and animal bones Can't stop me from getting away with Good days and bad days There's good days and bad days Oh hey hey, hey hey Hey hey, hey hey Oh hey hey, hey hey Hey hey, hey hey Sticks and stones and animal bones Sticks and stones and animal bones There's good days and bad days There's good days and bad days Hey hey, hey hey [Repeat: x4] If you had a different attitude Instead of taking taking to You have missed an opportunity And that's a really big mistake If you had a different attitude You'd still have good days and bad days Hey hey hey",,,
664,,,,
665,,,,
666,,,,
667,There's a drumming noise inside my head That starts when you're around I swear that you could hear it It makes such an all mighty sound There's a drumming noise inside my head That throws me to the ground I swear that you should hear it It makes such an all mighty sound Louder than sirens Louder than bells Sweeter than heaven And hotter than hell I ran to a tower where the church bells chime I hoped that they would clear my mind They left a ringing in my ear But that drum's still beating loud and clear Louder than sirens Louder than bells Sweeter than heaven And hotter than hell Louder than sirens Louder than bells Sweeter than heaven And hotter than hell Louder than sirens Louder than bells Sweeter than heaven And hotter than hell As I move my feet towards your body I can hear this beat it fills my head up And gets louder and louder It fills my head up and gets louder and louder I run to the river and dive straight in I pray that the water will drown out the din But as the water fills my mouth It couldn't wash the echoes out But as the water fills my mouth It couldn't wash the echoes out I swallow the sound and it swallows me whole 'Til there's nothing left inside my soul I'm as empty as that beating drum But the sound has just begun As I move my feet towards your body I can hear this beat it fills my head up And gets louder and louder It fills my head up and gets louder and louder There's a drumming noise inside my head That starts when you're around I swear that you could hear it It makes such an all mighty sound There's a drumming noise inside my head That starts when you're around I swear that you could hear it It makes such an all mighty sound Louder than sirens Louder than bells Sweeter than heaven And hotter than hell Louder than sirens Louder than bells Sweeter than heaven And hotter than hell As I move my feet towards your body I can hear this beat it fills my head up And gets louder and louder It fills my head up and gets louder and louder,,,
668,"Lost in the darkness I fade from the light Faith of my father, my brother, my Maker and Savior Help me make it through the night Blood on my conscious And murder in mind Out of the gloom I rise up from my tomb into impending doom Now my body is my shrine The blood runs free The rain turns red Give me the wine You keep the bread The voices echo in my head Is God alive or is God dead? Is God dead? Rivers of evil Run through dying land Swimming in sorrow, they kill, steal, and borrow, there is no tomorrow For the sinners will be damned Ashes to ashes You cannot exhume a soul Who do you trust when corruption and lust, creed of all the unjust, Leaves you empty and unwhole? When will this nightmare be over? Tell me! When can I empty my head? Will someone tell me the answer? Is God really dead? Is God really dead? To safeguard my philosophy Until my dying breath I transfer from reality Into a mental death I empathize with enemes Until the timing’s right With God and Satan at my side From darkness will come light I watch the rain As it turns red Give me more wine I don’t need bread These riddles that live in my head I don’t believe that God is dead God is dead Nowhere to run Nowhere to hide Wondering if we will meet again On the other side Do you believe a word What the good book said? Or is it just a holy fairytale And God is dead? God is dead, God is dead God is dead, God is dead Right! But still the voices in my head Are telling me that God is dead The blood pours down The rain turns red I don’t believe that God is dead God is dead, God is dead God is dead",,,
669,,,,
670,"I was lying on the grass on Sunday morning of last week  Indulging in my self defeat  My mind was thugged all laced and bugged all twisted wrong and beat  A comfortable three feet deep  Now the fuzzy stare from not being there on a confusing morning weak  Impaired my tribal lunar speak  And of course you can't become if you only say what you would have done  So I missed a million miles of fun  I know it's up for me  If you steal my sunshine  Making sure I'm not in too deep  If you steal my sunshine  Keeping versed and on my feet  Check, c'mere c'mere, c'mere  Wow, look at her  I know  I've never seen Sharon look so bad before  I did once before, but this is pretty bad  Yeah, what do you think she got up to last night?  Ha ha ha  Well, I, Karen I love you  I was lying on the bench slide in the park across the street  L-a-t-e-are that week  My sticky paws were in to making straws out of big fat slurpy treats  An incredible eight foot heap  Now the funny glare to pay a gleaming tare in a staring under heat  Involved an under usual feet  And I'm not only among but I invite who I want to come  So I missed a million miles of fun  I know it's up for me  If you steal my sunshine  Making sure I'm not in too deep  If you steal my sunshine  Keeping versed and on my feet  I know it's done for me  If you steal my sunshine  Not as some and hard to see  If you steal my sunshine  Keeping dumb and built to beat  If you steal my sunshine  My sunshine  If you steal my sunshine",,,
671,,I wake up every morning I hear your feet on the stairs You're in the next apartment I hear you singing over there This groove is out of fashion These beats are 20 years old I saw you lend a hand to The ones out standing in the cold Strange Overtones in the music you are playing I'll harmonize It is strong and you are tough But a heart is not enough Put on your socks and mittens It's getting colder tonight A snowball in my kitchen I watched it melt before my eyes Your song still needs a chorus I know you'll figure it out The rising of the verses A change of key will let you out Strange overtones though they're slightly out of fashion I'll harmonize I see the music in your face That your words cannot explain Strange Overtones in the music you are playing We're not alone It is strong and you are tough But a heart is not enough,,
672,,,,
673,,,,
674,,,,
675,"SPIN SPIN SUGAR I'm everyone - I feel used, I'm everyone - I need you, I'm everyone - hang your label on me, I'm everyone - Paint it black and white and easy, I'm everyone - Sticks in me, I'm everyone - Sticks with me, I want perfection - I'm real need, I've seen attention - See through me, Call on me - Spin spin sugar Crawl on me - Spin spin sugar Stinks on me - Spin spin sugar Twists for me - Spin spin sugar",,,
676,,,,
677,,,,
678,,,,
679,"Auschwitz, the meaning of pain The way that I want you to die Slow death, immense decay Showers that cleanse you of your life Forced in Like cattle You run Stripped of Your life's worth Human mice, for the angel of death Four hundred thousand more to die Angel of death Monarch to the kingdom of the dead Sadistic, surgeon of demise Sadist of the noblest blood Destroying, without mercy To benefit the Aryan race Surgery, with no anesthesia Fell the knife pierce you intensely Inferior, no use to mankind Strapped down screaming out to die Angel of death Monarch to the kingdom of the dead Infamous butcher, Angel of death Pumped with fluid, inside your brain Pressure in your skull begins pushing through your eyes Burning flesh, drips away Test of heat burns your skin, your mind starts to boil Frigid cold, cracks your limbs How long can you last In this frozen water burial?  Sewn together, joining heads Just a matter of time til you rip yourselves apart Millions laid out in their Crowded tombs Sickening ways to achieve The holocaust Seas of blood, bury life Smell your death as it burns Deep inside of you Abacinate, eyes that bleed Praying for the end of Your wide awake nightmare Wings of pain, reach out for you His face of death staring down, Your blood running cold Injecting cells, dying eyes Feeding on the screams of The mutants hes creating Pathetic harmless victims Left to die Rancid angel of death Flying free Angel of death Monarch to the kingdom of the dead Infamous butcher, Angel of death Angel of death",,,
