,0,1,2,3
161,,,,
162,,,,
163,,,,
164,"I believe in miracles Where you from You sexy thing, sexy thing you I believe in miracles Since you came along You sexy thing Where did you come from, baby? How did you know I needed you? How did you know I needed you so badly? How did you know I'd give my heart gladly? Yesterday I was one of the lonely people Now you're lying close to me, making love to me I believe in miracles Where you from, you sexy thing? (Sexy thing, you) I believe in miracles Since you came along, you sexy thing Where did you come from, angel? How did you know I'd be the one? Did you know you're everything I prayed for? Did you know, every night and day for? Every day, needing love and satisfaction Now you're lying next to me, giving it to me I believe in miracles Where you from, you sexy thing? (Sexy thing, you) I believe in miracles Since you came along, you sexy thing Oh! Kiss me, you sexy thing Touch me baby, you sexy thing I love the way you touch me, darling, you sexy thing Oh! It's ecstasy, you sexy thing Yesterday I was one of the lonely people Now you're lying close to me, giving it to me I believe in miracles Where you from, you sexy thing? (Sexy thing, you) I believe in miracles Since you came along, you sexy thing Oh, touch me Kiss me, darling I love the way you hold me, baby Oh, it's ecstasy Oh! It's ecstasy (Sexy thing, you sexy thing, you) Kiss me, baby (Sexy thing, you sexy thing, you) I love the way you kiss me, darling (Sexy thing, you sexy thing, you) Oh, yeah (Sexy thing, you sexy thing, you) Love the way you hold me (Sexy thing, you sexy thing, you) Keep on lovin' me, darling (Sexy thing, you sexy thing, you) Keep on lovin' me, baby (Sexy thing, you sexy thing, you)",,,
165,,,,
166,,,,
167,,,,
168,,,,
169,"Yes, here we go again, give you more, nothing lesser Back on the mic is the anti-depressor Ad-Rock, the pressure, yes, we need this The best is yet to come, and yes, believe this Leggo my Eggo while I flex my ego Sip off my 'secco, dressed up tuxedo Sipping coffee, playing Keno in the casino Want a lucky number, ask Mike Dino I burn the competition like a flamethrower My rhymes age like wine as I get older I'm getting bolder, competition is waning I got the feeling and assume the lane and We got a party on the left, a party on the right We gonna party for the motherfucking right to fight Make some noise if you're with me Make some noise if you're with me Armed insurrection, popular election Get paid every year like tax collection Hear my perfection, rotary connection Taking MC's down by lethal rap injection I'm like an ornithologist when I get pissed You must have drank a fizzy-lifting drink and you got lifted And sifted, I'm just whiffed And when I catch MCs it's time for wing-clipping I fly like a hawk, or better yet an eagle A seagull, I sniff suckers out like a beagle My ego is off and running and gone 'Cause I'm about the best and if you diss than that's wrong We got a party on the left, a party on the right We gonna party for the motherfucking right to fight Make some noise if you're with me Make some noise if you're with me Pass me the scalpel, I'll make an incision I'll cut off the part of your brain that does the bitching Put it in formaldehyde and put it in the shelf And you can show it to your friends and say ""that's my old self"" Can't do me nothing, can't tell me nada Don't quote me now because I'm doing the lambada The forbidden dance, here's my chance To make romance in my B-boy stance Parlay romancing into financing Opened up a restaurant with Ted Danson The roaches checked in, but they never checked out I set the record straight no doubt We got a party on the left, a party on the right We gonna party for the motherfucking right to fight Make some noise if you're with me Make some noise if you're with me Make some noise if you're with me Make some noise if you're with me",,,
170,,,,
171,"All my life I've been searching for something Something never comes never leads to nothing Nothing satisfies but I'm getting close Closer to the prize at the end of the rope All night long I dream of the day When it comes around and it's taken away Leaves me with the feeling that I feel the most Feel it come to life when I see your ghost Calm down don't you resist You've such a delicate wrist And if I give it a twist Something to hold when I lose my grip Will I find something in there To give me just what I need Another reason to bleed One by one hidden up my sleeve (one by one hidden up my sleeve) Don't let it go to waste, I love it but I hate the taste Weight keepin' me down Don't let it go to waste, I love it but I hate the taste Weight keepin' me down Will I find a believer Another one who believes Another one to deceive Over and over down on my knees If I get any closer And if you open up wide And if you let me inside On and on I've got nothing to hide (on and on I've got nothing to hide) Don't let it go to waste, I love it but I hate the taste Weight keepin' me down Don't let it go to waste, I love it but I hate the taste Weight keepin' me down All my life I've been searching for something Something never comes never leads to nothing Nothing satisfies but I'm getting close Closer to the prize at the end of the rope All night long I dream of the day When it comes around and it's taken away Leaves me with the feeling that I feel the most Feel it come to life when I see your ghost Then I'm done done on to the next one Done done and I'm on to the next one Done done and I'm on to the next one Done done and I'm on to the next one Done done and I'm on to the next one Done done and I'm on to the next one Done done and I'm on to the next one Done I'm done and on to the next Done done on to the next one Done I'm done and on to the next one Done done on to the next one Done I'm done and on to the next Don't let it go to waste, I love it but I hate the taste Weight keepin' me down Don't let it go to waste, I love it but I hate the taste Weight keepin' me down Done done on to the next one And I'm done and on to the next",,,
172,,,,
173,,,,
174,"You say I only hear what I want to And you say I talk so all the time, so And I thought what I felt was simple And I thought that I don't belong And now that I am leaving Now I know that I did something wrong 'Cause I missed you Yeah I missed you And you say I only hear what I want to I don't listen hard I don't pay attention To the distance That you're running or to Anyone anywhere I don't understand if you really care I'm only hearing negative, no no no, bad So I, I turned the radio on, Iturned the radio up And this woman was singing my song Lovers in love and the other's run away Lover is crying 'cause the other won't stay And some of us hover when we weep For the other who was dying Since the day they were born, well Well, this is not that I think that I'm throwing But I'm thrown And I thought I'd live forever But now I'm not so sure You try to tell me that I'm clever But that won't take me anyhow Or anywhere, With you And you said that I was naive And I thought that I was strong I thought, ""hey, I can leave, I can leave"" Oh but now I know that I was wrong 'Cause I missed you Yeah, I missed you You said, ""you caught me cause you want me And one day I'll let you go"" You try to give away a keeper Or keep me 'cause you know you're just so Scared to lose And you say, ""Stay"" You say I only hear what I want to",,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,"These days what's left of me ain't no Prince Charming And my Cinderella feels like she stayed at the dance too long We ain't got much but what we got is all that matters We're pickin' up the pieces, tryin' to put 'em back where they belong Ohh, it's gonna be alright This is love, this is life When times get tough we're still worth the fight This is love, this is life The road here's paved with the brokenhearted We gotta finish what we started Ohhh, better hold on tight This is love, this is life These days it seems like there's three sides to every story There's yours, mine, lately there's the cold hard truth Who cares who's wrong or right when we turn out the lights? We'll find forgiveness when we're in each other's arms tonight It ain't pretty but somehow we always make it through Ohh, it's gonna be alright This is love, this is life When times get tough we're still worth the fight This is love, this is life The road here's paved with the brokenhearted We gotta finish what we started Ohhh, better hold on tight This is love, this is life Ohh, it's gonna be alright This is love, this is life When times get tough we're still worth the fight This is love, this is life The road here's paved with the brokenhearted We gotta finish what we started Ohhh, better hold on tight This is love, this is life This is love, this is life This is love, this is life",,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,"Karma police Arrest this man He talks in maths He buzzes like a fridge He's like a detuned radio Karma police Arrest this girl Her Hitler hairdo Is making me feel ill And we have crashed her party This is what you'll get This is what you'll get This is what you'll get When you mess with us Karma police I've given all I can It's not enough I've given all I can But we're still on the payroll This is what you'll get This is what you'll get This is what you'll get When you mess with us For a minute there I lost myself, I lost myself Phew, for a minute there I lost myself, I lost myself For a minute there I lost myself, I lost myself Phew, for a minute there I lost myself, I lost myself",,,
193,,,,
194,,,,
195,I'll break your heart To keep you far from where all dangers start And atmosphere Gets crazy life Where every breath transpires And to a star Space of calm about you They call me a thief They call me a thief Call me a thief Call me a thief Common thief Common thief Common thief Call me Call me So I know That you're not that you're not here Sort of lost without you I hope That you burn all there is that You want is inside you now I'll break your heart To keep you far from where All dangers start I'm on my way I'm on my way down I know That you're not that you're not here Sort of lost without you I hope That you find all there is that You want is inside you now I know that You're not here I wonder where you are In the dark we are waiting for you We are waiting for you With your dying need for Their attention hold on right now We won't let you fall We are waiting for you With your dying need for Their attention hold on right now We won't let you fall,,,
196,,,,
197,You let me violate you You let me desecrate you You let me penetrate you You let me complicate you Help me I broke apart my insides Help me I've got no soul to sell Help me The only thing that works for me Help me get away from myself I want to fuck you like an animal I want to feel you from the inside I want to fuck you like an animal My whole existence is flawed You get me closer to god You can have my isolation You can have the hate that it brings You can have my absence of faith You can have my everything Help me Tear down my reason Help me It's your sex I can smell Help me You make me perfect Help me become somebody else I want to fuck you like an animal I want to feel you from the inside I want to fuck you like an animal My whole existence is flawed You get me closer to god Through every forest above the trees Within my stomach scraped off my knees I drink the honey inside your hive You are the reason I stay alive,,,
198,,,,
199,,,,
200,,,,
201,"J-Lo, ya tu sabes It's a new generation Mr. Worldwide Of party people Get on the floor, dale, get on the floor Red one Let me introduce you to my party people in the club, huh I'm loose, loose And everybody knows I get off the chain Baby it's the truth, it's the truth I'm like Inception I play with your brain So don't sleep or snooze I don't play no games so don't, don't, don't, Don't get it confused no 'Cause you will lose yeah Now, no pu-pu-pu-pu-pump it up And back it up like a Tonka truck Dale If you go hard you gotta get on the floor If you're a party freak then step on the floor If you're an animal then tear up the floor Break a sweat on the floor Yeah we work on the floor Don't stop, keep it movin' Put your drinks up Pick your body up and drop it on the floor Let the rhythm change your world on the floor You know we're running shit tonight on the floor Brazil, Morocco, London to Ibiza Straight to LA, New York, Vegas to Africa Dance the night away Live your life and stay young on the floor Dance the night way Grab somebody drink a little more (Así me gusta, así me gusta, así me gusta) La la la la la la la la la la la la la la Tonight we gon' be it on the floor La la la la la la la la la la la la la la Tonight we gon' be it on the floor I know you got it Clap your hands on the floor And keep on rockin' Rock it up on the floor If you're a criminal, kill it on the floor Steal it quick on the floor, on the floor Don't stop, keep it movin' Put your drinks up It's getting ill It's getting sick on the floor We never quit, we never rest on the floor If I ain't wrong we'd probably die on the floor Brazil, Morocco, London to Ibiza, Straight to LA, New York, Vegas to Africa Dance the night away Live your life and stay young on the floor Dance the night way Grab somebody drink a little more (Así me gusta, así me gusta, así me gusta) La la la la la la la la la la la la la la Tonight we gon' be it on the floor La la la la la la la la la la la la la la Tonight we gon' be it on the floor That badonka donk Is like a trunk full of bass on an old school Chevy Seven tray donkey donk All I need is some vodka, some chonky konk And watch and she gon' get Donkey Kong Baby if you're ready for things to get heavy I get on the floor and act a fool if you let me dale Don't believe me just bet me My name ain't Keith but I see why you sweat me L.A. Miami New York Say no more get on the floor La la la la la la la la la la la la la la Tonight we gon' be it on the floor La la la la la la la la la la la la la la Tonight we gon' be it on the floor La la la la la la la la la la la la la la Tonight we gon' be it on the floor",,,
202,,,,
203,,,,
204,"I love you like a whisper I love you all alone I love you like a murder, babe I'm burying the bones I love you like the last shot At the bottom of the bottle I love you razor valentine I love you like the dancing dust I love you like the static I love you like the tarmac Loves the kiss of morning traffic I love you like the factory smoke Wraps it arms around the sky I love you razor valentine Oh, I've been moving kind of slow, don't you think so? Oh, I've been taming bloody hearts into valentines I love you like a ruin, babe I love you like a crime I love you like a drunk At the sound of closing time I love you as the seconds on my tongue Are running wild I love you razor valentine. Oh, I've been moving kind of slow, don't you think so? Oh, I've been taming bloody hearts into valentines I love you like a whisper I love you all alone I love you like a murder, babe I'm burying the bones I love you like the last shot At the bottom of the bottle I love you razor valentine I love you razor valentine",,,
205,"Listen close, and don't be stoned I'll be here in the morning Cause I'm just floating Your cigarette still burns Your messed-up world will thrill me Alison, I'm lost Alison, I said we're sinking There's nothing here but that's okay Outside your room, your only sister's spinning But she lies, tells me she's just fine I guess she's out there somewhere And the sailors they strike poses TV covered walls, and so slowly With your talking and your pills Your messed-up life still thrills me Alison, I'm lost Alison, I'll drink your wine I wear your clothes, when we're both high Alison, I said we're sinking But you laugh and tells me it's just fine I guess she's out there somewhere",,,
206,And how does it feel like to wake up in the sun And how does it feel like to shine on everyone How does it feel like to let forever be And how does it feel like to spend a little lifetime Sitting in the gutter screaming symphony  How does it feel like to sail in on the breeze And how does it feel like to spend a little lifetime Sitting in the gutter screaming symphony  And how does it feel like to make it happening And how does it feel like to breath with everything And how does it feel like to let forever be And how does it feel like to spend a little lifetime Sitting in the gutter screaming symphony  And how does it feel like to to be a Christian being And how does it feel like to spend a little lifetime Sitting in the gutter screaming symphony,,,
207,,,,
208,,,,
209,Lay where you're laying Don't make a sound I know they're watching Watching All the commotion The kiddie like play It has people talking Talking You Your sex is on fire The dark of the alley The breaking of day Head while I'm driving I'm driving Soft lips are open Them knuckles are pale Feels like you're dying You're dying You Your sex is on fire Consumed With what's to transpire Hot as a fever Rattle of bones I could just taste it Taste it But it's not forever But it's just tonight Oh we're still the greatest The greatest The greatest You Your sex is on fire You Your sex is on fire Consumed With what's to transpire And you Your sex is on fire Consumed With what's to transpire,,,
210,"Come as you are, as you were As I want you to be As a friend, as a friend As an known enemy Take your time, hurry up The choice is yours, don't be late Take a rest as a friend As an old Memoria, memoria Memoria, memoria Come doused in mud, soaked in bleach As I want you to be As a trend, as a friend As an old Memoria, memoria Memoria, memoria And I swear that I don't have a gun No I don't have a gun No I don't have a gun Memoria, memoria Memoria, memoria (No I don't have a gun) And I swear that I don't have a gun No I don't have a gun No I don't have a gun No I don't have a gun No I don't have a gun",,,
211,,,,
212,,,,
213,,,,
214,"War, the very first war of our world When the treacherous witch was killed Three times burned and three times born By searing flames was Gullveig torn Death, Odin hurled his spear off with great force Deep into the great vana-fyrd Battle horns gave up their sound And Asgard walls razed to the ground The Vanir felt deceived Hone was a fool Without Mimir at his side Hone could not rule In a fit of violent rage Mimir's blood was shed And to Odin's court they sent Mimir's severed head Truce, so a brittle and frail peace was forged And to ensure that the peace remained Njordr and Freyr to Asgard came And Hon' and Mim to Vanaheim Death, see the furious gods wanting blood Odin knew that a raging war Would not bring them any gain Just leave a black and bitter stain The Vanir felt deceived Hone was a fool Without Mimir at his side Hone could not rule In a fit of violent rage Mimir's blood was shed And to Odin's court they sent Mimir's severed head The Vanir felt deceived Hone was a fool Without Mimir at his side Hone could not rule In a fit of violent rage Mimir's blood was shed And to Odin's court they sent Mimir's severed head",,,
215,,,,
216,"Now you've been bad, and it goes on and on and on 'Til you come home babe, 'til you come home You taste past the poison, you learned to love is gone I'm all alone baby, I'm all alone I'm waiting for something, always waiting Feeling nothing, wondering if it'll ever change And then I give a little more, oh babe Oh, I give a little more, oh babe I'm not fallin' in love with ya, I'm not fallin' in love And I'm not fallin' in love with ya, I'm not fallin' in love 'Til I get a little more from you baby Oh, get a little more from you babe You were wrong for turning me on and on and on And on and on, yeah You make it so hard I'm waiting for something, always waiting Feeling nothing, wondering if it'll ever change (if it'll ever change) Then I give a little more, oh babe Oh, give a little more, oh babe I'm not fallin' in love with ya, I'm not fallin' in love And I'm not gonna love with ya, I'm not gonna love 'Til I get a little more from you baby I get a little more from you babe I have no defense I know you're gonna get me in the end And I cannot pretend I never wanna feel this way again I'm not fallin' in love with ya, I'm not fallin' in love And I'm not fallin' in love with ya, I'm not fallin' in love 'Til I get a little more from you baby Oh, get a little more from you babe I'm not gonna love with ya, I'm not gonna love And I'm not gonna love with ya, I'm not fallin' in love 'Til I get a little more from you baby Oh, get a little more from you babe",,,
217,"Beams of fire sweep through my head Thrusts of pain increasingly engaged Sensory receptors succumb I am no one now, agony My crimson liquid so frantically spilled The ruby fluid of life unleashed Ripples ascend to the surface of my eyes Their red pens drawing at random, at will A myriad pains begotten in their wake The bastard spawn of a mutinous self The regurgitation of my micro nemesis Salivating red at the prospect of my ruin, my doom Malfunction the means for its ascent Bloodletting the stringent voice to beckon my soul So futile any resisting tension As death-induced mechanics propel its growth The implement, the device of my extinction The terminating clockwork of my gleeful bane The definitive scourge of its mockery The end-art instruments lethality attained Heed, it commands, heed my will Bleed, it says, bleed you will Falling into the clarity of undoing Scornful gods haggle for my soul Minds eye flickers and delegates as I let go Taunting whispers accompany my deletion A sneering grin, the voice of my reaper Chanting softly the song of depletion",,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,All I ever wanted Was to see you smiling I know that I love you Oh baby why don't you see? All I ever wanted Was to see you smiling All I ever wanted Was to make you mine I know that I love you Oh baby why don't you see That all I ever wanted Was you and me All I ever wanted Was to see you smiling All I ever wanted Was to make you mine I know that I love you Oh baby why don't you see That all I ever wanted Was you and me I'm so alone Here on my own And I'm waiting for you to come I want to be a part of you Think of all the things we could do And every day You're in my head I want you to have you in my bed You are the one You're in my eyes All I ever wanted in my life All I ever wanted Was to see you smiling All I ever wanted Was to make you mine I know that I love you Oh baby why don't you see That all I ever wanted Was you and me All I ever wanted Was to see you smiling All I ever wanted Was to make you mine I know that I love you Oh baby why don't you see That all I ever wanted Was you and me All I ever wanted Was to see you smiling All I ever wanted Was to make you mine I know that I love you Oh baby why don't you see That all I ever wanted Was you and me All I ever wanted,,,
225,"Let's play a little game Just between you and I I'll be yours in physical You gotta use your mind We can be cops and robbers Tarzan and Jane, Marilyn and Robert But either way the objective is the same To please and entertain You will be my vixen My bed'll be your stage You will get the spotlight all night Each and every time we play You will be my vixen As we improvise Delivering a captivating performance every time Why not be creative Pull out all the stops You can pick the scene If I can pick the props Do you prefer classroom or office Masquerade expert or novice We can play The objective is the same To please and entertain You will be my vixen My bed'll be your stage You will get the spotlight all night Each and every time we play You will be my vixen As we improvise Delivering a captivating performance every time But baby together we can't lose! And I know you're always down for something new When we're making love girl let's put on a show Until the curtains close Until the curtains close Til the curtains close Til the curtains close You will be my vixen My bed'll be your stage You will get the spotlight all night Each and every time we play You will be my vixen As we improvise Delivering a captivating performance every time You will be my vixen My bed'll be your stage You will get the spotlight all night Each and every time we play You will be my vixen As we improvise Delivering a captivating performance every time So would you like to play Be my vixen You always said you wanted to be an actress",,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,"I can't hold this day Anymore Understand me Anymore To tread this fantasy, openly What have I done Ooh this uncertainty, is taking me over I can't mould this stage Anymore Recognise me Anymore To tread this fantasy, openly What have I done Ooh this uncertainty, is taking me over Is taking me over To tread this fantasy, openly What have I done Ooh this uncertainty, is taking me over Is taking me over Is taking me over",,,
232,,,,
233,Singing is easy if you can remember the tune It can be something to do on a bright afternoon Singing in sunshine ... sweet melody I'm singing for you and I hope that you're singing for me Just try to remember Words go together Songs last forever Nothing can ... For you You can be happy when everyone's singing your song And think of the cash you can make when they all sing along It doesn't matter if all of your songs sound the same 'cause people are happy to hear them over and over and over again Just try to remember Words go together Songs last forever Nothing can be together For you Singing a song Walking along I'm singing for you I hope that you sing for me too,,,
234,,,,
235,,,,
236,"Keep on looking through the window again But I'm not sorry if I do insult you I'm sad, not sorry 'bout the way that things went  And you'll be happy and I'll be forsakin' thee I swore I'd never feel like this again But you're so selfish  You don't see you're doing to me I keep on looking through the window again No, I'm not sorry if I do insult you No, I'm not sorry if I do insult you You told me lies  And I cried, and I cried, and I cried  'Cause you lied, lied  And I cried Yes I cried, yes I cry, I cry, I cry again I realize As he sighed and he sighed and he sighed 'Cause you lied, lied And I cried Yes I cried, yes I try, I try, I try again  Keep on looking through the window again But I'm not sorry if I do insult you I'm sad, not sorry 'bout the way that things went And you'll be happy and I'll be forsakin' thee I swore I'd never feel like this again But you're so selfish  You don't see you're doing to me  I keep on looking through the window again  No, I'm not sorry if I do detest you No, I'm not sorry if I do detest you  You told me lies  And I cried, and I cried, and I cried 'Cause you lied, lied  And I cried Yes I cried, yes I cry, I cry, I cry again  I realize As he sighed and he sighed and he sighed  'Cause you lied, lied And I cried Yes I cried, yes I try, I try, I try again  Keep on looking through the window again",,,
237,,,,
238,,,,
239,"I can't see the meaning of this life I'm leading I try to forget you as you forgot me This time there is nothing left for you to take This is goodbye Summer is miles and miles away And no one would ask me to stay And I should contemplate this change To ease the pain And I should step out of the rain Turn away Close to ending it all, I am drifting through the stages Of the rapture born within this loss Thoughts of death inside Tear me apart from the core of my soul Summer is miles and miles away And no one would ask me to stay And I should contemplate this change To ease the pain And I should step out of the rain Turn away At times the dark's fading slowly But it never sustains Would someone watch over me In my time of need? Summer is miles and miles away And no one would ask me to stay And I should contemplate this change To ease the pain And I should step out of the rain Turn away",,,
240,,,,
241,,,,
242,,,,
243,,,,
244,I can't get them up I can't get them up I can't get them up At all Hey ho let go Good morning killer king you're a star That's gorgeous hold it right where you are The weathers kinda lousy today So what oh what oh what'll we play' Stratocaster strapped to your back It's semi-automatic like dads He taught you how to pause and reset But that's about as far as you get So what's the use of going outside' It's so depressing when people die in real life I'd rather pick up right where we left Making out to faces of death Making out to faces of death And I could save you baby But it isn't worth my time And I could make you chase me for a little price is right It's a hit but are you actually sure' The targets in the crowd are a blur People screaming just like they should But you don't even know if you're good You don't even know if you're good So tie them up and feed them the sand Ha! nigga! try hard to tell us using your hands A pictures worth a million words And that way nobody gets hurt And that way nobody gets hurt And I could save you baby but it isn't worth my time And I could make you chase me for a little price is right Woo-ah-oo Woo-ooh-ah-oo Woo-ah 'ooh ah ohh ah oo You're my guitar hero You're my guitar hero You're my guitar hero You're my guitar hero X marks the box in the hole in the ground that goes off at a breath So careful don't make a sound X marks the box in the hole in your head that you dug for yourself Now lie in it Shut up about all of that negative shit You wanted to make it and now that you're in You shut your eyes and flip the cassette And that's about the time that they hit And that's about the time that they hit What the fuck is up with this shit' It's certainly not worth getting upset His hands are gone and most of his head And just when he was getting so good Just when he was getting so good And I could save you baby but it isn't worth my time 'Cause even if I saved you there's a million more in line Woo-ah-oo Woo-ooh-ah-oo Woo-ah 'ooh ah ohh ah oo You're my guitar hero You're my guitar hero You're my guitar hero You're my guitar hero,,,
245,"I was pulling out my hair The day I cut the deal Chemically calm Was I meant to feel happy? But my life was just about to change One life pretending to be The cat who got the cream Oh, everybody said Marina is a dreamer People like to tell you what you're gonna be It's not my problem if you don't see what I see And I do not give a damn if you don't believe My problem is my problem That I never am happy It's my problem, it's my problem That I never will succeed Are you satisfied with an average life? Do I need to lie to make my way in life? High achiever don't you see Baby, nothing comes for free They say I am a control freak Driven a greed to succeed Nobody can stop me 'Cause it's my problem If I want to pack up and run away It's my business if I feel the need to Smoke and drink and swear It's my problem, it's my problem If I feel the need to hide And it's my problem if I have no friends And feel I want to die Are you satisfied with an average life? Do I need to lie to make my way in life? Are you satisfied with an average life? Do I need to lie to make my way in life? Are you satisfied with an easy ride? Once you cross the line Will you be satisfied? Sad inside, in this life, unsatisfied, praying Sad inside, in this life, unsatisfied, waiting Are you satisfied with an average life Do I need to fly to make my way in life Are you satisfied with an easy ride Once you cross the line Will you be satisfied? Are you satisfied? Are you satisfied? Are you satisfied? Are you satisfied? Are you satisfied? Are you satisfied? Are you satisfied? Are you satisfied?",,,
246,,,,
247,"Children behave, That's what they say when we're together. And Watch how you play, They don't understand, And so we're Running just as fast as we can, Holding onto one another's hand Trying to get away into the night. And then I put my arms around you, And you tumbled to the ground And then I say I think we're alone now, There doesn't seem to be anyone around. I think we're alone now, The beating of your heart is the only sound. Look at the way, I gotta hide what I'm doin'. 'Cause what would they say, If they ever knew, and so we're, Running just as fast as we can, Holding onto one another's hand Trying to get away into the night. And then I put my arms around you, And you tumbled to the ground And then I say I think we're alone now, There doesn't seem to be anyone around. I think we're alone now, The beating of your heart is the only sound. I think we're alone now, (alone now) There doesn't seem to be anyone around. I think we're alone now, (alone now) The beating of your heart is the only sound. Running just as fast as we can, Holding onto one another's hand Trying to get away into the night. And then I put my arms around you, And you tumbled to the ground And then I say I think we're alone now, There doesn't seem to be anyone around. I think we're alone now, The beating of your heart is the only sound. I think we're alone now, There doesn't seem to be anyone around. I think we're alone now, The beating of your heart is the only sound. I think we're alone now, (alone now) There doesn't seem to be anyone around. I think we're alone now, (alone now) The beating of your heart is the only sound.",,,
248,,,,
249,"No apology (no apology) We will not back down (no apology) We are not afraid (no apology) Not a drop of doubt Let's start this from the happy ending Just another white trash train-track kid Fighting for survival Trying not to do like his daddy did Double down the devil at three card monte No apology, he just knew when to quit Push your luck, say your prayers Make believe you don't care Take a chance, sometimes it's all you need No apology (no apology) We will not back down (no apology) We are not afraid (no apology) Not a drop of doubt (no apology) Hand in hand across this land Our voices shouting out No apologies No apologies You wanna start a personal revolution Think of living somebody else's life You can lie about retribution But there ain't no fire in your lover's eyes Seems like everybody's selling you dreams 'round here But no one's buying and it's closing time Light the fuse, make your break, there's no time left to waste Baby just like freedom, nothin's free No apology (no apology) We will not back down (no apology) We are not afraid (no apology) Not a drop of doubt (no apology) Hand in hand across this land Our voices shouting out No apologies You wanna start a personal revolution What else you gotta do tonight No apology (no apology) We will not back down (no apology) We are not afraid (no apology) Not a drop of doubt (no apology) Hand in hand across this land Our voices shouting out No apologies (No apology) No apology (No apology) No apology Hand in hand across this land Our voices shouting out No apologies",,,
250,"I fly like paper, get high like planes If you catch me at the border I got visas in my name If you come around here, I make 'em all day I get one down in a second if you wait I fly like paper, get high like planes If you catch me at the border I got visas in my name If you come around here, I make 'em all day I get one down in a second if you wait Sometimes I think sitting on trains Every stop I get to I'm clicking my gun Everyone's a winner we're making that fame Bonafide hustler making my name Sometimes I think sitting on trains Every stop I get to I'm clocking that game Everyone's a winner now we're making that fame Bonafide hustler making my name All I wanna do is And And take your money All I wanna do is And And take your money All I wanna do is And And take your money All I wanna do is And And take your money Pirate skulls and bones Sticks and stones and weed and bombs Running when we hit 'em Lethal poison through their system Pirate skulls and bones Sticks and stones and weed and bombs Running when we hit 'em Lethal poison through their system No one on the corner has swag like us Hit me on my burner prepaid wireless We pack and deliver like UPS trucks Already going to hell, just pumping that gas No one on the corner has swag like us Hit me on my burner prepaid wireless We pack and deliver like UPS trucks Already going to hell, just pumping that gas All I wanna do is And And take your money All I wanna do is And And take your money All I wanna do is And And take your money All I wanna do is And And take your money M.I.A. Third world democracy Yeah, I got more records than the K.G.B. So, uh, no funny business Some some some I some I murder Some I some I let go Some some some I some I murder Some I some I let go All I wanna do is And And take your money All I wanna do is And And take your money All I wanna do is And And take your money All I wanna do is And And take your money",,,
251,"Breathe and I'll carry you away into the velvet sky And we'll stir the stars around and watch them fall away Into the Hudson Bay and plummet out of sight and sound The open summer breeze will sweep you through the hills Where I live in the Alpine heights Below the northern lights I spend my coldest nights alone awake And thinking of the weekend we were in love (The weekend we were in love) Home among these mountain tops can be so awfully dull A thousand miles from the tide Put photos on the walls of New York shopping malls Distract me so I stay inside I wish the rocket stayed over the promenade 'cause I would make a hook And I can fish them from the sky My darling she and I, we're hanging on so take us high To sing the world goodbye I am floating away lost in a silent ballet I'm dreaming you're out in the blue and I am right beside you Awake to take in the view Late nights and early parades Still photos and noisy arcades My darling we're both on the wing Look down and keep on singing and we can go anywhere Are you there (Are you there) (Are you there) (Are you there) Are you there (Are you there) (Are you there) (Are you there) Or are you just a decoy dream in my head Am I home or am I simply tumbling all alone I am floating away (Floating away) Lost in a silent ballet (Silent ballet) I'm dreaming you're out in the blue and I am right beside you Awake to take in the view Late nights and early parades (Early parades) Still photos and noisy arcades (Noisy arcades) My darling we're both on the wing look down and keep on singing And we can go anywhere Are you there (Are you there) (Are you there) (Are you there) Are you there (Are you there) (Are you there) (Are you there)",,,
252,"Kiss me out of the bearded barley Nightly, beside the green, green grass Swing, swing, swing the spinning step You'll wear those shoes and I will wear that dress Oh, kiss me beneath the milky twilight Lead me out on the moonlit floor Lift you open hand Strike up the band, and make the fireflies dance silvermoon's sparkling So kiss me Kiss me down by the broken tree house Swing me, upon its hanging tire Bring, bring, bring your flowered hat We'll take the trail marked on your father's map Oh, kiss me beneath the milky twilight Lead me out on the moonlit floor Lift you open hand Strike up the band, and make the fireflies dance silvermoon's sparkling So kiss me kiss me beneath the milky twilight Lead me out on the moonlit floor Lift you open hand Strike up the band, and make the fireflies dance silvermoon's sparkling So kiss me So kiss me So kiss me So kiss me",,,
253,,,,
254,,,,
255,,,,
