,0,1,2,3
189,What mood is that you wear this time Why do you get high To change the seat your in In time you won't come back again What mood is that you wear this time Why do you get high To change the seat your in In time you won't come back again High High High High High High Make light of the weight Time off from hell I could be in These are the words you say What mood is that you wear this time Why do you get high To change the seat and complicate things High High High High High High What does it take to get you high What will it take to get me high What does it take to get us high Whatever it takes to get you High High High High High High You don't like me when I'm high High Ha ha Ha ha,,,
190,,,,
191,"Good times gone, and you missed them What's gone wrong in your system? Things they bounce like a Spaulding What'd you think, did you miss your calling? It's so free, this kind of feeling It's like life, it's so appealing When you've got so much to say it's called gratitude And that's right Good times gone but you feed it Hate's grown strong, you feel you need it Just one thing, do you know you? What you think, that the world owes you? What's gonna set you free? Look inside and you'll see When you've got so much to say it's called gratitude And that's right",,,
192,,,,
193,,,,
194,,,,
195,,,,
196,"I've spent all of my time on the road Sleeping my days away but you should know That I'm reflecting on who I've let go The people I've hurt in ways I'll never know And I never meant to be hurtful to you Please don't hate me All I can say I did, All I could do Please don't hate me for this I've spent all of my nights wide awake Wishing for some kind of poison to take So that my conscience would just take a break I am so tired of the noise that it makes I'm guilty enough without hearing it twice Please don't hate me You won't give it up but it's all in your eyes Please don't hate me for this I've spent every second I've had Counting the minutes and I'm going mad I am redefining the words I am sad Nothing I've done ever hurt quite this bad And I'm sure that I will heal faster than you Please don't hate me I don't expect you to know what to do Please don't hate me When we're old men we will not be alone Not be alone anymore (not be alone) When we're old men we will not be alone Not be alone anymore (not be alone)",,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,"I saw the photograph, an image of you Things have never looked, looked like this It's never been like this I'm swimming in gray I'm just swimming in gray Let them all walk away, all walk away So there's no one to blame They all feel the same Let them all walk away, all walk away I'll be left with the shame You saw the photograph, an image of me You'll never see me like this It's never felt like this I'm swimming in gray I'm just swimming in gray Let them all walk away, all walk away So there's no one to blame They all feel same Let them all walk away, all walk away I'll be left with the shame",,,
207,"I think you're 'bout it 'bout it, No man could ever doubt it, You're looking so delicious, Could this be the night that we uh, Get close just a little, Take it up another level, Look, it's just plain and simple, Could this be the night that we, Don't fight it, Can't hide it, Let's ride this, It just feels so right, You got the perfect body, Love the way you're shakin' it for me, Can we take it upstairs to the lobby, I don't see nothing in you and me Bubblin' How do we get started, How do we get private Once we get inside it's gonna be troublin' You and me bubblin' Why don't we get this poppin', Top floor with no distirbing, Room service in the morning, This will be the night that we.. Elevator's waiting open, Don't you think it's time we go in, Can't keep the Penthouse waitin', This will be the night that we uh Clock's ticking, Time's wasting and You're amazing, This just feels so right. You got the perfect body, Love the way you're shakin' it for me, Can we take it upstairs to the lobby, I don't see nothing in you and me Bubblin' How do we get started, How do we get private Once we get inside it's gonna be troublin' You and me bubblin' Got a body like woah, Why you waiting over there, let's roll, Take it all the way to the top floor, And let's get bubblin' girl bubblin' girl, Got a body like woah, Why you waiting over there let's roll, Take it all the way to the top floor, And let's get bubblin' girl bubblin, girl You got the perfect body, Love the way you're shakin' it for me, Can we take it upstairs to the lobby, I don't see nothing in you and me Bubblin' How do we get started, How do we get private Once we get inside it's gonna be troublin' You and me bubblin' You got the perfect body, Love the way you're shakin' it for me, Can we take it upstairs to the lobby, I don't see nothing in you and me Bubblin' How do we get started, How do we get private Once we get inside it's gonna be troublin' You and me bubblin'",,,
208,,,,
209,,,,
210,"I pack my case, I check my face I look a little bit older I look a little bit colder With one deep breath, and one big step I move a little bit closer, I move a little bit closer For reasons unknown I caught my stride, I flew and flied I know if destiny's kind, I've got the rest on my mind Well, my heart - it don't beat, it don't beat the way it used to And my eyes - they don't see you no more And my lips - they don't kiss, they don't kiss the way they used to And my eyes don't recognize you no more For reasons unknown For reasons unknown It was an open chair We sat down in the open chair I said, if destiny's kind, I've got the rest on my mind But my heart - it don't beat, it don't beat the way it used to And my eyes - they don't see you no more And my lips - they don't kiss, they don't kiss the way they used to And my eyes don't recognize you at all For reasons unknown For reasons unknown I said, my heart - it don't beat, it don't beat the way it used to And my eyes don't recognize you no more And my lips - they don't kiss, they don't kiss the way they used to And my eyes don't recognize you no more For reasons unknown For reasons unknown For reasons unknown For reasons unknown",,,
211,And if you're hurting I will replace the noise With silence instead Flushing out your head If you like it violent We can play rough and tumble Fall into bed And I won't breathe so you can recover When you're in pieces Just follow the echo of my voice It's okay Tune into that frequency Don't fight your reflex Embrace the instinct You can feel your way Through the bed and weak face in the end 'Cause it breaks my heart That we live this way I know people need love 'Cause them people never play the game And we talk the talk We communicate And them people need love Those people never play the game Pleasure for pleasure The tease is consequence Enough for a fall But I know you love to take a risk The past is weakness Don't beg the question When the answer is war There are moments when I'm overcome 'Cause it breaks my heart That we live this way I know people need love 'Cause them people never play the game And we talk the talk We communicate Them people need love Those people never play the game And it breaks my heart And it breaks my heart People need love,,,
212,,,,
213,,,,
214,"See the bird on the bar stool looking for a jerk If she likes the way he looks she'll put his ass to work And you know she's been all around the block She's tried a doctor, lawyer, even tried a jock But she loves my cock Loves my cock She loves my cock Loves my cock She loves my cock Ain't no need to change it, that's just the way it is Gotta find a bigger jerk, she got to have his jiz And you know she's been around the block She's tried a doctor, lawyer, even tried a jock But she loves my cock Loves my cock She loves my cock Loves my cock She loves my cock There's as many hands on her as the knob on the door She's such a pretty pretty pretty little whore To get my cock she'd walk through the flames of hell Cause I can always tell when she's coming I can always tell Loves my cock She loves my cock Loves my cock She loves my cock",,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,"You know how it feels To roll away like a stone And sing like a dove That's found its way home The filth on the ground Or washed up on the shore We try where they've failed But they'll reap what they sow And it's the passion we feel As we run through life I hope a time will come When they realise What they've done They're shakin' it breakin' it slowly they're shakin' it breakin' it slowly The lone CEO, chosen for his worth To build cash-tiled walls Above the smoke-stacked sky But what if you never drew your breath On a warm sun-filled day Or caught all your dreams, in a season of Tranquility tranquility tranquility... They're slowly destorying What we love Shakin' it breakin' it slowly",,,
223,,,,
224,"Can't make my own decisions Or make any with precision Well, maybe you should tie me up So I don't go where you don't want me You say that I've been changing That I'm not just simply ageing Yeah, how could that be logical? Just keep on cramming ideas down my throat Woah You don't have to believe me But the way I, way I see it Next time you point a finger I might have to bend it back And break it, break it off Next time you point a finger I'll point you to the mirror If God's the game that you're playing Well, we must get more acquainted Because it has to be so lonely To be the only one who's holy It's just my humble opinion But it's one that I believe in You don't deserve a point of view If the only thing you see is you Woah You don't have to believe me But the way I, way I see it Next time you point a finger I might have to bend it back And break it, break it off Next time you point a finger I'll point you to the mirror This is the last second chance (I'll point you to the mirror) I'm half as good as it gets (I'll point you to the mirror) I'm on both sides of the fence (I'll point you to the mirror) Without a hint of regret I'll hold you to it I know you don't believe me But the way I, way I see it Next time you point a finger I might have to bend it back Or break it, break it off Next time you point a finger I'll point you to the mirror I know you won't believe me But the way I, way I see it Next time you point a finger I might have to bend it back And break it, break it off Next time you point a finger I'll point you to the mirror",,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,"The secret side of me, I never let you see I keep it caged but I can't control it So stay away from me, the beast is ugly I feel the rage and I just can't hold it It's scratching on the walls, in the closet, in the halls It comes awake and I can't control it Hiding under the bed, in my body, in my head Why won't somebody come and save me from this, make it end? I feel it deep within, it's just beneath the skin I must confess that I feel like a monster I hate what I've become, the nightmare's just begun I must confess that I feel like a monster I, I feel like a monster I, I feel like a monster My secret side I keep hid under lock and key I keep it caged but I can't control it 'Cause if I let him out he'll tear me up, break me down Why won't somebody come and save me from this, make it end? I feel it deep within, it's just beneath the skin I must confess that I feel like a monster I hate what I've become, the nightmare's just begun I must confess that I feel like a monster I feel it deep within, it's just beneath the skin I must confess that I feel like a monster I, I feel like a monster I, I feel like a monster It's hiding in the dark, it's teeth are razor sharp There's no escape for me, it wants my soul, it wants my heart No one can hear me scream, maybe it's just a dream Maybe it's inside of me, stop this monster I feel it deep within, it's just beneath the skin I must confess that I feel like a monster I hate what I've become, the nightmare's just begun I must confess that I feel like a monster I feel it deep within, it's just beneath the skin I must confess that I feel like a monster I've gotta lose control, here's something radical I must confess that I feel like a monster I, I feel like a monster I, I feel like a monster I, I feel like a monster I, I feel like a monster",,,
232,"You din't aground in this flag-wavin I saw you waiting for the train And you disappeared Your face pressed up to the window You went so far away And I want to come there too I want to be with you I'm just waiting until you say these words; ''Comme back, come back, come back, Oh to me ...'' I'm living near Gdânsk, there's a train, you'd be here soon There's a life for me and you The East means so many things  But it could be home; it could be home, it could be home, it could be home, For you and me It could be home, it could be home, it could be home, it could be home, ''Come back, Comme back, Comme back, Oh to me ...'' And if you'd ever say those words I'd come to you, where you are It's too hard to be apart The East's not so far away And it could be home, it could be home, And it could be home, And it could be home Come back. Come Back, Come back Oh, to me...",,,
233,Leave me out with the waste This is not what I do It's the wrong kind of place To be thinking of you It's the wrong time For somebody new It's a small crime And I've got no excuse Is that alright? Give my gun away when it's loaded Is that alright? If you don't shoot it how am I supposed to hold it Is that alright? Give my gun away when it's loaded Is that alright Is that alright with you? Leave me out with the waste This is not what I do It's the wrong kind of place To be cheating on you It's the wrong time But she's pulling me through It's a small crime And I've got no excuse Is that alright? Give my gun away when it's loaded Is that alright? If you don't shoot it how am I supposed to hold it Is that alright? Give my gun away when it's loaded Is that alright Is that alright with you? Is that alright? Is that alright? Is that alright with you? Is that alright? Is that alright? Is that alright with you? No,,,
234,The lights came on fast  Lost in motor crash  Gone in a flash unreal  But you knew all along  You laugh the light  I sing the songs  To watch you numb  I saw you there  You were on your way  You held the rain  And for the first time  Heaven seemed insane  Cause heaven is to blame  For taking you away  Do you know the way that I can?  Do you know the way that I can't lose?  Do you know the things that I can?  Do you know the things that I can do?  Where is your heart? where is your heart gone to?  Tear me apart  Tear me apart from you  You laugh the light I cry the wound  In gray afternoons  I saw you there  You were on your way  You held the rain  And for the first time  Heaven seemed insane  Cause heaven is to blame  For taking you away  The lights came to pass  Dead opera motor crash  Gone in a flash unreal  In nitrous overcast  Do you know the way that I can?  Do you know the way that I can't choose?  Do you know the things that I can?  Do you know the things that I can't lose?  Tear me apart  Tear me apart from you  Where is your heart?  Where has your heart run to?,,,
235,"Threw you the obvious and you flew with it on your back a name In your recollection down among a million same Difficult not to feel a little bit disappointed and passed over when I've looked right through to see you naked but oblivious and you don't see me But I threw you the obvious just to see If there's more behind the eyes of a fallen angel eyes of a tragedy Here I am expecting just a little bit too much From the wounded but I see through it all and see you 'Cause I threw you the obvious to see what occurs behind the eyes of a fallen angel Eyes of a tragedy oh well, oh well apparently nothing apparently nothing at all You don't, you don't, you don't see me You don't, you don't, you don't see me You don't, you don't, you don't see me You don't, you don't, you don't see me You don't see me You don't see me at all",,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,No walls can keep me protected No sleep Nothing in between me and the rain And you can't save me now I'm in the grip of a hurricane I'm gonna blow myself away I'm going out I'm gonna drink myself to death And in the crowd I see you with someone else I brace myself 'Cause I know it's going to hurt But I like to think at least things can't get any worse No hope Don't want shelter No calm Nothing to keep me from the storm And you can't hold me down 'Cause I belong to the hurricane It's gonna blow this all away I'm going out I'm gonna drink myself to death And in the crowd I see you with someone else I brace myself 'Cause I know it's going to hurt But I like to think at least things can't get any worse I hope that you see me 'Cause I'm staring at you But when you look over You look right through Then you lean and kiss her on the head And I never felt so alive And so dead I'm going out I'm gonna drink myself to death And in the crowd I see you with someone else I brace myself 'Cause I know it's going to hurt I'm going out I'm going out I'm gonna drink myself to death And in the crowd I see you with someone else I brace myself 'Cause I know it's going to hurt I'm going out I'm going out I'm going out I'm going out I'm going out I'm going out,,,
243,,,,
244,Eyes are sober and this is the plan I'm sitting in a car heading Neverland A fancy man a fancy man He's pointing with the fingers that are left on his hand Eyes are hazel but far too cold Looking out for love But none of us can Where's the monkey that I've been told of I'm staring at the money That burns in my hand I'm dancing for dollars And for a fancy man Come right over I'll knock on your sholder This is a story and this is what I've planned An angry man an angry man Nothing is more fatal than an angry man Vulnerable heights Feed the hand that bites me Following the steam into another room Standing in the corner Is this my home Showing us love that none of us can I'm singing for money That burns in my hand Tell me Will I make it home tonight I'm doing it for dollars and for a fancy man I've got a lot of money that burns in my hand,,,
245,,,,
246,"My life is great, I write then hit update I turn you on Wanna belong, so I go to the mall And I buy it all Thank God it's the weekend (My squad) Got time, we can waste it (Don't know) Should we drive to the sunset or the fire? (It's like) We live in a bubble pretending it's 'cause we are young We are fucked These days we only follow These days we're feeling hollow ""Get paid"", the only motto We are fucked They say ""it all gets better"" They say ""it won't last forever"" Then someone pulls the trigger We are fucked The fame, the fame I want to hear my name And I don't care what for I'll change the world Save all the trees and birds But first I'll grab a Starbucks then I'll get to work Thank God it's the weekend (My squad) Got time we can waste it (Don't know) Should we drive to the sunset or the fire? (It's like) We live in a bubble pretending it’s cuz we are young We are fucked These days we only follow These days we’re feeling hollow Get paid the only motto We are fucked They say ""it all gets better"" They say ""it won't last forever"" Then someone pulls the trigger We are fucked We've got hearts in the right places But we're still a danger to ourselves Maybe it's 'cause we are young Thank God it's the weekend Should we drive to the sunset or the fire? We are fucked These days we only follow These days we’re feeling hollow Get paid the only motto We are fucked They say ""it all gets better"" They say ""it won't last forever"" Then someone pulls the trigger We are fucked (and I don't, and I don't know why) We've got hearts in the right places But we're still a danger to ourselves Maybe it's 'cause we are young We are fucked",,,
247,Dead as dead can be The doctor tells me But I just can't believe him Ever the optimistic one I'm sure of your ability to become My perfect enemy Wake up (why can't you) And face me (come on now) Don't play dead (don't play dead) 'cause maybe (because maybe) Someday I'll walk away and say You disappoint me Maybe you're better off this way Leaning over you here Cold and catatonic I catch a brief reflection What you could and might have been It's your right and your ability To become my perfect enemy Wake up (why can't you) And face me (come on now) Don't play dead (don't play dead) 'cause maybe (because maybe) Someday I'll walk away and say You disappoint me Maybe you're better off this way Maybe you're better off this way  Maybe you're better off this way  Maybe you're better off this way  You're better off this You're better off this Maybe you're better off Wake up (why can't you) And face me (come on now) Don't play dead (don't play dead) 'cause maybe (because maybe) Someday I'll walk away and say You fucking disappoint me Maybe you're better off this way Go ahead and play dead I know that you can hear this Go ahead and play dead Why can't you turn and face me Why can't you turn and face me  Why can't you turn and face me  Why can't you turn and face me  You fucking disappoint me Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit  Passive-aggressive bullshit,,,
248,"Joanna, I love you You're the one, the one for me I'm in love, and I won't lie She's my girl and always on my mind She gives me her love and a feeling that's right Never lets me down, especially at night So, I'm gonna do the best I can To please that girl and be her only man, see She cheers me up when I feel alone And that's why baby I've got to let you know Joanna, I love you You're the one, the one for me She's the one, the one for me She's the kind of girl makes you feel nice, so I'll try my best to do what's right Take her for a ride - everything's fine Searched so far, searched so long To find someone, someone to count on Now I feel I've got it right here Found it in you, baby, you, my dear We can do all night, so nice We'll have it all and everything will be alright I'm promising you, take it from me Take it home, baby, take it home, baby She's the one, the one for me She's the kind of girl makes you feel nice, so I'll try my best to do what's right Take her for a ride, everything's fine Oh Joanna Oh Joanna Joanna, I love you You're the one, the one for me Joanna, (Yes I love you) I love you You're the one, the one for me Believe me babe when I say Joanna (Yes I love you) Joanna, Joanna",,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,I want you  I want you so baaad  I want youuu  I want you so baaad  Its driving me mad  Its driving me mad  I want you  I want you so baaad  I want youuu  I want you so baaad  Its driving me mad  Its driving me mad She's so heaaavyyy She's so heaaavyyy (heavy heavy) I want you I want you so baaad I want youuu I want you so baaad Its driving me mad  Its driving me mad Ooohh,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,"Everything you are to me.  Makes me think that you could be,  The end to all my...  Everything you touch turns right.  Underneath your very eyes. (???)  Everybody's life rolls by,  Like a melancholy song.  Can you see me differently?  I believe that you see Me.  Everything you are to me.  Makes me think that you could be,  The end to all my...  Everything you touch turns right.  Underneath your very eyes. (???)",,,
265,"You're everywhere I've seen you bleed   High in my home   I watch you and miss you all day long  You keep me lying  playing games with your pet brain   I know why you told me you had the right to!  I've always thought this train was just some  Phase but you ride on   You want me to ride around too  Fill your ego and bring you every inch of the way   I know why you need to kill all the pain there  Sympathize with me cause here I am  I am rolling on my head  Like a child you move so quickly  To touch the flame  You burn the vein goodnight  All along you run into mirrors  Everything you do is coming fast  Getting strong on the wrong from the money  Driving in your head you're in the train  Your only need in life is flying in the wind, I know  Why you told me it was your right to  You tell me to look and watch you go down in  Your vein, I know why,  To shock me  Your time for reaching  You're always slipping, slidding deeper when you  Breathe  I walk by  You force me to walk around you  Until the phone rings  Asking how much do you need  You tremble on  As if your tricks have been heard before  Sympathize with me cause here I am  I am rolling on my head  Like a child you move so quickly  To touch the flame  You burn the pain goodnight  As you glide through the river  Everyone just looks as if you're dead  If I had the strength of ten men  I'd pull your arms out and stick them on your  Head in pieces!!!  You drown me white washed crippled inside  Me my love  Is shoot to shame  Your right from wrong  It's emotion today  Release me life of no matter  My life is here I will overcome  Your life away  But your life will roll  Your life away  But your life will roll  Your life away  But your life will roll  Your life your way  But your life will roll  Your life your way  Your life your way  You like it  Oh brother  Brother can I see you now my brother  It's been to long since you've been away  Brother  You're driving hard to get away brother  I hope you've not gone too far",,,
266,,,,
267,,,,
268,"Come on with me through ruined lipglock Across Tangian deserts, we'll flock Madcap Medusa, flank my foghorn We'll change four seasons with our first born All ships of sense on hyper ocean All kites of chaos, still in motion My culture vulture, such a dab hand I'll steal you from the year 4000 Come with me, come with me, we'll travel to infinity Come with me, come with me, we'll travel to infinity I'll always be there, oh, oh, my future love I'll always be there for you, my future love Your tears leave trails of [Incomprehensible] Autonoma, the [Incomprehensible] Most crippled lines that I can't get to You'd slip through time but I won't let you Come with me, come with me, we'll travel to infinity Come with me, come with me, we'll travel to infinity I'll always be there, oh, oh, my future love I'll always be there for you, my future love Come with me, come with me, we'll travel to infinity Come with me, come with me, we'll travel to infinity I'll always be there, oh, oh, my future love I'll always be there for you, my future love Come with me, come with me, we'll travel to infinity Come with me, come with me, we'll travel to infinity I'll always be there, oh, oh, my future love I'll always be there for you, my future love Come with me, come with me, we'll travel to infinity Come with me, come with me, we'll travel to infinity I'll always be there, oh, oh, my future love I'll always be there for you, my future love",,,
269,"Nothing's ever going to make her happy.  She doesn't mind 'cause she's used to it that way.  Time, time, time drags on forever.  She's still trying to get it together.  Lucy doesn't love you.  Not like you want her to.  Some dreams don't come true.  Lucy doesn't love you.  No, she doesn't love you.  Na, na, na, na Na, na, na, na Four in the morning you're still wide awake.  Just can't shake, shake, shake the headache.  Up all night, up all day again.  Don't want to talk to any of your friends.  Lucy doesn't love you.  Not like you want her to.  Some dreams don't come true.  Lucy doesn't love you.  No, she doesn't love you  I know it's hard for you to take.  Everybody makes a few mistakes sometimes.  Nothing's ever going to make you happy.  You don't mind you're getting used to it that way.  Lucy doesn't love you.  Not like you want her to.  Some dreams don't come true.  Lucy doesn't love you.  No, she doesn't love you.  Lucy doesn't love you.  Not like you want her to.  Some dreams don't come true.  Lucy doesn't love you.  No, she doesn't love you.  Na, na, na, na Na, na, na, na",,,
270,,,,
271,"With eyes wide shut we lay stagnant awake Safe for now in this wonderous state Lost at a crossroad that's missing a sign How do we know if they made it alive There's something lurking in the distance ahead Fragments of light shine away from the dead They fantasize fury, no time left to stop Its darkness approaching now we're at a loss Sometimes, when all that's lost remains Drink from the fountain of youth and never age again Sometimes we jump across to every cloud Fly away get lost and never be found Sometimes, when all that's lost remains Drink from the fountain of youth and never age again Sometimes we jump across to every cloud Fly away get lost and never be found There's something lurking from the shadows within Stealing the colour and life from my skin They fantasize fury at no extra cost Darkness approaches now we're at a loss Ah Ah Sometimes, when all that's lost remains Drink from the fountain of youth and never age again Sometimes we jump across to every cloud Fly away get lost and never be found Sometimes, when all that's lost remains Drink from the fountain of youth and never age again Sometimes we jump across to every cloud Fly away get lost and never be found Never be found, Never be found (Ah) Never be found (Ah) Never be found (Ah) Ah",,,
272,,,,
273,"What a night for a dance, you know I'm a dancing machine With the fire in my bones, and the sweet taste of kerosene I get lost in the light, so high don't wanna come down To face the loss of the good thing, that I have found In the dark of the night I can hear you calling my name With the hardest of hearts I still feel full of pain So I drink and I smoke and I ask you if your ever around Even though it was me who drove us right in the ground See the time we shared it was precious to me But all the while I was dreaming of revelry Gonna run baby run like a stream down a mountainside With the wind at my back I won't ever even bat an eye Just know it was you all along who had a hold of my heart But the demon in me was the best of friends from the start So the time we shared it was precious to me All the while I was dreaming of revelry Dreaming of revelry And I told myself for the way you go, it rained so hard it felt like snow Everything came tumbling down on me In the back of the woods in the dark of the night Palest of the old moonlight Everything just felt so incomplete Dreaming of revelry Dreaming of revelry Dreaming of revelry Dreaming of revelry",,,
274,Your words to me just a whisper Your face is so unclear I try to pay attention Your words just disappear 'Cause it's always raining in my head Forget all the things I should have said So I speak to you in riddles 'Cause my words get in my way I smoke the whole thing to my head And feel it wash away 'Cause I can't take anymore of this I want to come apart And dig myself a little hole Inside your precious heart 'Cause it's always raining in my head Forget all the things I should have said I am nothing more than A little boy inside That cries out for attention Yet I always try to hide 'Cause I talk to you like children Though I don't know how I feel But I know I'll do the right thing If the right thing is revealed 'Cause it's always raining in my head Forget all the things I should have said,,,
275,,,,
276,,,,
277,,,,
278,"I was young my an' you were mine.  My enemy you were, my an'  I was young.  Your enemy you were, my an' I was young.  Your enemy you were, my an' I was once.  You ene...  You rang  Your ears rang  I was young my an' you were mine.  My enemy you were, my an'  I was young.  Your enemy you were, my an' I was young.  Your enemy you were, my an' I was once.  You ene...  At night wishfull godess  At night crystal locket  At night mouth of almounds  At sight a fish full of garbage  At night disco god.  I was young my an' you were mine.  My enemy you were, my an'  I was young.  Your enemy you were, my an' I was young.  Your enemy you were, my an' I was once.  You ene...  At night the wishfull godess  At night crystal locket  At night mouth of almounds  At sight a fish full of garbage  At night disco god.  I was young my an' you were mine.  My enemy you were, my an'  I was young.  Your enemy you were, my an' I was young.  Your enemy you were, my an' I was once.  You ene...  At night she was so modest  At night crystal locket  At night mouth of almounds  At sight a fish full of garbage  At night disco god.  Ah ah ah ah ah ah ah ah ah ah  Ah ah ah ah ah ah ah ah ah ah  Ah ah ah ah ah ah ah ah ah ah",,,
279,,,,
280,"I've got some big news The bank finally came through And I'm holdin' the keys to a brand new Chevrolet Have you been outside, it sure is a nice night How about a little test drive Down by the lake? There's a place I know about where the dirt road runs out And we can try out the four-wheel drive Come on now what do you say Girl, I can hardly wait to get a little mud on the tires. 'Cause it's a good night To be out there soakin' up the moonlight Stake out a little piece of shore line I've got the perfect place in mind. It's in the middle of nowhere, only one way to get there You got to get a little mud on the tires. Moonlight on a duck blind Catfish on a trot line Sun sets about nine this time of year We can throw a blanket down Crickets singin' in the background And more stars that you can count on a night this clear. I tell you what we need to do Is grab a sleepin' bag or two And build us a little campfire And then with a little luck we might just get stuck Let's get a little mud on the tires. 'Cause it's a good night To be out there soakin' up the moonlight Stake out a little piece of shore line I've got the perfect place in mind. It's in the middle of nowhere, only one way to get there You got to get a little mud on the tires. And then with a little luck we might just get stuck Let's get a little mud on the tires",,,
281,,,,
282,"Hey, girl, is he everything you wanted in a man? You know I gave you the world You had me in the palm of your hand So why your love went away I just can't seem to understand Thought it was me and you, babe Me and you until the end But I guess I was wrong Don't want to think about it Don't want to talk about it I'm just so sick about it Can't believe it's ending this way Just so confused about it Feeling the blues about it I just can't do without ya Tell me, is this fair? Is this the way it's really going down? Is this how we say goodbye? Should have known better when you came around That you were gonna make me cry It's breaking my heart to watch you run around 'Cause I know that you're living a lie That's okay, baby, 'cause in time you will find What goes around, goes around, goes around Comes all the way back around What goes around, goes around, goes around Comes all the way back around What goes around, goes around, goes around Comes all the way back around What goes around, goes around, goes around Comes all the way back around Now girl, I remember everything that you claimed You said that you were moving on now And maybe I should do the same Funny thing about that is I was ready to give you my name Thought it was me and you, babe And now it's all just a shame And I guess I was wrong Don't want to think about it Don't want to talk about it I'm just so sick about it Can't believe it's ending this way Just so confused about it Feeling the blues about it I just can't do without ya can you tell me, is this fair? Is this the way it's really going down? Is this how we say goodbye? Should have known better when you came around Should have known better that you were gonna make me cry And now it's breaking my heart to watch you run around 'Cause I know that you're living a lie That's ok, baby, 'cause in time you will find What goes around, goes around, goes around Comes all the way back around What goes around, goes around, goes around Comes all the way back around What goes around, goes around, goes around Comes all the way back around What goes around, goes around, goes around Comes all the way back around, yeah What goes around comes around Yeah What goes around comes around You should know that What goes around comes around Yeah What goes around comes around You should know that Don't want to think about it Don't want to talk about it I'm just so sick about it Can't believe it's ending this way Just so confused about it Feeling the blues about it I just can't do without ya Tell me, is this fair? Is this the way it's really going down? Is this how we say goodbye? Should have known better when you came around Should have known better that you were gonna make me cry It's breaking my heart to watch you run around ('cause I know that you're living a lie) That's ok, baby, 'cause in time you will find What goes around, goes around, goes around Comes all the way back around What goes around, goes around, goes around Comes all the way back around What goes around, goes around, goes around Comes all the way back around What goes around, goes around, goes around Comes all the way back around, yeah Let me paint this picture for you, baby You spend your nights alone And he never comes home And every time you call him All you get is a busy tone I heard you found out That he's doing to you what you did to me Ain't that the way it goes You cheated, girl My heart bleeded, girl So it goes without saying that you left me feeling hurt Just a classic case scenario Tale as old as time girl, you got what you deserved And now you want somebody To cure the lonely nights You wish you had somebody That could come and make it right But girl, I ain't somebody with a lot of sympathy You'll see, see I thought I told ya, hey (What goes around comes back around) I thought I told ya, hey I thought I told ya, hey (What goes around comes back around) I thought I told ya, hey See, you should have listened to me, baby (Hey) Because what goes around comes back around",,,
283,,,,
284,,,,
285,,,,
286,,,,
287,"Huh! Woo! Good God! Baby, baby take a look at me I see your long legs riding your Lee's I see your hair has energy My dick is turnin' into a tree I got the top down on my Cadillac My Stooges T-Shirt is ridin' my back Rock critics wouldn't like this at all I guess my faith is ridin' my balls You can't tell me this is not a suave thing to do You can't tell me 'cause I know you'd do it too I'm trollin' We're trollin' Baby I'm trollin' Baby we're trollin' Hey baby, consider me I am as lonely as I can be I've bread given and I've read sod I've played with rockers and I've played with mods My mind is blown and nothin' is true The ones who don't know always say they do There's a reason when you gotta look It's the action and never the book You can't tell me this is not a suave thing to do You can't tell me 'cause I know you'd do it too I'm trollin' I'm trollin' We're trollin' We're trollin' Baby we're trollin' Lookin' for somethin' I'm trollin' baby We're trollin' baby We're trollin' Trollin' Trollin' Trollin' Trollin' Trollin'",,,
288,,,,
289,I was dreaming of the past And my heart was beating fast I began to lose control I began to lose control I didn't mean to hurt you I'm sorry that I made you cry Oh my I didn't want to hurt you I'm just a jealous guy I was feeling insecure You might not love me anymore I was shivering inside I was shivering inside Oh I didn't mean to hurt you I'm sorry that I made you cry Oh my I didn't want to hurt you I'm just a jealous guy I didn't mean to hurt you I'm sorry that I made you cry Oh my I didn't want to hurt you I'm just a jealous guy I was trying to catch your eyes Thought that you was trying to hide I was swallowing my pain I was swallowing my pain I didn't mean to hurt you I'm sorry that I made you cry Oh no I didn't want to hurt you I'm just a jealous guy Watch out baby I'm just a jealous guy Look out baby I'm just a jealous guy,,,
290,,,,
291,,,,
292,,,,
293,,,,
294,,,,
295,,,,
296,,,,
297,,,,
298,,,,
299,,,,
300,,,,
